Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F)
52949,12.86,0.15,1835,0.00,0.00,16,27.46,31.00,7.21,-1.39,0.64,203
53121,12.16,0.11,1814,0.00,0.00,16,10.23,18.50,5.98,-1.39,0.64,203
53308,13.36,0.10,1836,0.00,0.00,16,4.61,3.00,6.04,-1.39,0.64,203
53495,15.79,0.10,1755,0.00,0.00,16,4.96,10.00,6.01,-1.39,0.64,203
53667,24.01,0.10,1724,0.00,0.00,16,5.31,11.50,5.94,-1.39,0.64,203
53860,24.03,0.11,1700,0.00,0.00,16,5.66,12.50,6.07,-1.39,0.64,203
54047,24.15,0.11,1658,0.00,0.00,16,5.66,13.00,5.94,-1.39,0.64,203
54219,24.12,0.11,1644,0.00,0.00,16,6.02,14.00,5.91,-1.39,0.64,203
54406,23.63,0.11,1598,0.00,0.00,16,6.37,14.00,6.00,-1.39,0.64,203
54579,24.00,0.11,1556,0.00,0.00,16,6.72,14.00,5.91,-1.39,0.64,203
54771,24.01,0.12,1523,0.00,0.00,16,6.72,14.50,6.00,-1.39,0.64,203
54946,23.67,0.12,1487,0.00,0.00,16,7.07,15.00,5.72,-1.39,0.64,203
55138,24.08,0.11,1458,0.00,0.00,16,7.07,15.00,5.49,-1.39,0.64,203
55326,24.01,0.13,1429,0.00,0.00,16,7.07,15.00,6.01,-1.39,0.68,203
55498,23.71,0.16,1394,0.00,0.00,16,11.29,8.50,7.50,-1.39,0.74,203
55685,23.94,0.18,1420,0.00,0.00,16,16.56,13.50,8.69,-1.39,0.74,201
55872,22.46,0.18,1444,0.00,0.00,16,23.95,20.50,8.74,-1.39,0.74,201
56044,15.58,0.18,1400,0.00,0.00,16,26.05,25.00,8.74,-1.39,0.74,201
56232,14.95,0.18,1443,0.00,0.00,16,26.05,25.50,8.91,-1.39,0.72,201
56419,15.06,0.16,1436,0.00,0.00,16,25.70,25.00,7.82,-1.39,0.72,201
56596,14.87,0.15,1428,0.00,0.00,16,25.35,25.00,9.95,-1.39,0.72,201
56783,15.16,0.16,1395,0.00,0.00,16,25.70,24.50,7.62,-1.39,0.72,201
56955,15.55,0.16,1417,0.00,0.00,16,25.70,25.00,7.82,-1.39,0.72,201
57146,15.51,0.16,1475,0.00,0.00,16,25.70,25.50,7.70,-1.39,0.72,201
57318,15.30,0.13,1519,0.00,0.00,16,16.91,20.00,5.36,-1.39,0.64,201
57506,14.93,0.12,1460,0.00,0.00,16,7.07,11.50,5.33,-1.39,0.64,201
57693,14.53,0.10,1466,0.00,0.00,16,7.07,6.00,5.14,-1.39,0.64,201
57865,14.67,0.11,1469,0.00,0.00,16,7.07,6.00,5.27,-1.39,0.64,201
58052,15.08,0.11,1414,0.00,0.00,16,7.07,11.00,5.27,-1.39,0.64,201
58240,15.82,0.09,1387,0.00,0.00,16,7.07,11.50,4.29,-1.39,0.64,201
58412,16.13,0.11,1399,0.00,0.00,16,7.07,15.00,4.85,-1.39,0.64,201
58604,16.83,0.12,1324,0.00,0.00,16,7.42,15.50,5.14,-1.39,0.64,201
58776,16.46,0.13,1262,0.00,0.00,16,7.42,15.50,5.17,-1.39,0.64,199
58963,16.25,0.12,1249,0.00,0.00,16,7.42,15.50,5.01,-1.39,0.64,199
61819,15.09,0.21,2073,0.00,0.00,16,39.06,38.50,14.73,-1.70,0.86,198
61991,15.12,0.22,2090,0.00,0.00,16,39.06,38.50,15.19,-1.70,0.88,198
62179,14.82,0.24,1934,0.00,0.00,16,36.95,36.50,15.55,-1.39,0.88,198
62367,14.46,0.27,1808,0.00,0.00,16,34.84,35.00,16.07,-1.39,0.88,198
62539,14.53,0.29,1711,0.00,0.00,16,33.09,33.00,16.07,-1.39,0.88,198
62727,14.58,0.30,1636,0.00,0.00,16,32.03,32.00,16.29,-1.39,0.88,198
62914,14.44,0.33,1529,0.00,0.00,16,32.38,32.00,16.36,-1.39,0.90,198
63086,13.87,0.34,1426,0.00,0.00,16,30.62,30.50,16.07,-1.39,0.90,198
63274,13.87,0.35,1352,0.00,0.00,16,29.57,29.50,15.63,-1.39,0.90,198
63461,13.79,0.32,1391,0.00,0.00,16,30.27,29.50,15.48,-1.39,0.72,198
63649,14.02,0.19,1477,0.00,0.00,16,16.21,16.50,5.65,-1.39,0.64,198
63821,12.76,0.14,1638,0.00,0.00,16,6.37,-2.50,6.22,-1.39,0.64,198
64008,13.25,0.13,1493,0.00,0.00,16,7.07,5.50,6.15,-1.39,0.64,198
64195,15.41,0.16,1217,0.00,0.00,16,7.42,15.50,6.70,-1.39,0.68,198
64367,19.80,0.19,1308,0.00,0.00,16,12.34,9.50,8.03,-1.39,0.76,198
64555,15.80,0.20,1501,0.00,0.00,16,22.89,19.00,10.33,-1.39,0.78,196
64742,14.22,0.20,1709,0.00,0.00,16,32.38,31.00,11.25,-1.39,0.80,196
64914,14.81,0.19,1866,0.00,0.00,16,34.49,33.00,11.51,-1.39,0.80,196
65102,15.03,0.20,1839,0.00,0.00,16,33.79,34.00,11.93,-1.39,0.82,196
65289,15.19,0.23,1708,0.00,0.00,16,30.27,31.50,12.25,-1.39,0.82,196
65461,14.97,0.26,1470,0.00,0.00,16,29.22,28.50,12.37,-1.39,0.82,196
65649,14.20,0.25,1508,0.00,0.00,16,29.22,28.50,12.48,-1.39,0.82,196
65836,14.32,0.24,1542,0.00,0.00,16,29.22,28.50,12.59,-1.39,0.82,196
66008,14.84,0.25,1563,0.00,0.00,16,29.57,28.50,12.97,-1.39,0.82,196
66195,15.09,0.24,1584,0.00,0.00,16,29.57,29.00,12.90,-1.39,0.82,196
66367,15.27,0.24,1630,0.00,0.00,16,30.62,29.50,13.02,-1.39,0.82,196
66555,15.19,0.23,1658,0.00,0.00,16,30.98,29.50,12.09,-1.39,0.80,194
66742,15.19,0.19,1664,0.00,0.00,16,30.62,30.50,9.53,-1.39,0.72,194
66930,14.62,0.16,1670,0.00,0.00,16,29.57,29.50,8.03,-1.39,0.70,194
67102,13.49,0.14,1685,0.00,0.00,16,29.22,28.50,7.62,-1.39,0.70,194
67289,13.84,0.13,1670,0.00,0.00,16,28.52,28.00,7.49,-1.39,0.70,194
67477,14.77,0.12,1694,0.00,0.00,16,28.16,28.50,7.03,-1.39,0.70,194
67664,15.47,0.12,1664,0.00,0.00,16,28.16,27.50,6.95,-1.39,0.70,194
67836,15.82,0.17,1681,0.00,0.00,16,30.27,28.50,7.94,-1.39,0.78,194
68023,15.67,0.20,1675,0.00,0.00,16,30.98,30.50,11.15,-1.39,0.80,194
68211,14.10,0.22,1708,0.00,0.00,16,31.33,31.50,12.15,-1.39,0.82,194
68398,14.41,0.22,1720,0.00,0.00,16,32.03,31.50,12.70,-1.39,0.82,194
68570,14.70,0.22,1743,0.00,0.00,16,33.09,32.00,12.42,-1.39,0.82,194
68758,14.87,0.22,1763,0.00,0.00,16,33.44,32.50,12.79,-1.39,0.82,194
68945,14.88,0.21,1804,0.00,0.00,16,33.79,33.00,12.79,-1.39,0.82,194
69117,14.98,0.20,1826,0.00,0.00,16,34.14,33.50,11.66,-1.39,0.80,194
69305,14.72,0.18,1838,0.00,0.00,16,33.44,33.00,11.29,-1.39,0.80,194
69492,14.62,0.18,1862,0.00,0.00,16,33.79,33.00,11.35,-1.39,0.80,194
69664,14.55,0.17,1864,0.00,0.00,16,33.79,33.00,10.94,-1.39,0.78,194
69851,14.65,0.16,1874,0.00,0.00,16,33.44,33.00,10.13,-1.39,0.76,192
70039,14.59,0.15,1881,0.00,0.00,16,32.73,33.00,9.31,-1.39,0.76,192
70211,14.34,0.14,1896,0.00,0.00,16,32.73,32.50,9.26,-1.39,0.74,192
70398,14.46,0.14,1916,0.00,0.00,16,33.09,33.00,9.09,-1.39,0.76,192
70586,14.74,0.14,1922,0.00,0.00,16,33.09,33.00,9.22,-1.39,0.74,192
70758,14.56,0.15,1912,0.00,0.00,16,33.09,33.00,9.21,-1.39,0.74,192
70945,14.44,0.14,1921,0.00,0.00,16,33.09,33.00,9.21,-1.39,0.74,192
71132,14.39,0.14,1936,0.00,0.00,16,33.44,33.00,9.18,-1.39,0.76,192
71304,14.46,0.14,1932,0.00,0.00,16,33.44,33.00,9.21,-1.39,0.74,192
71492,14.65,0.15,1928,0.00,0.00,16,33.79,33.00,9.35,-1.39,0.76,192
71679,14.63,0.15,1948,0.00,0.00,16,34.14,33.50,9.97,-1.39,0.76,192
71851,14.68,0.16,1952,0.00,0.00,16,34.84,34.00,10.48,-1.39,0.78,192
72039,14.49,0.17,1944,0.00,0.00,16,35.20,34.50,10.79,-1.39,0.78,192
72226,14.32,0.17,1972,0.00,0.00,16,35.20,35.50,11.09,-1.39,0.78,192
72414,14.14,0.17,1974,0.00,0.00,16,35.90,35.50,11.44,-1.39,0.80,192
72586,14.16,0.20,2002,0.00,0.00,16,38.01,36.50,13.32,-1.39,0.84,192
72773,13.82,0.24,2008,0.00,0.00,16,39.06,38.00,14.66,-1.70,0.88,192
72945,13.72,0.29,2046,0.00,0.00,16,40.47,40.00,18.57,-1.70,0.96,192
73132,13.41,0.34,2081,0.00,0.00,16,40.82,40.00,23.63,-0.46,1.02,190
73320,13.54,0.35,2134,0.00,0.00,16,41.52,41.00,24.41,-0.15,1.04,190
73492,14.03,0.34,2184,0.00,0.00,16,41.88,41.50,24.91,-0.15,1.04,190
73679,13.87,0.34,2258,0.00,0.00,16,42.23,42.00,25.30,-0.46,1.04,190
73867,13.74,0.34,2308,0.00,0.00,16,42.93,42.50,26.09,-0.46,1.02,190
74039,13.64,0.32,2346,0.00,0.00,16,43.98,43.50,24.13,-1.70,0.96,190
74226,13.24,0.27,2390,0.00,0.00,16,45.74,44.50,20.15,-2.94,0.88,190
74414,13.02,0.23,2424,0.00,0.00,16,43.63,44.00,19.07,-2.94,0.82,190
74601,12.68,0.18,2436,0.00,0.00,16,40.82,41.50,12.42,-3.25,0.78,190
74773,12.98,0.16,2450,0.00,0.00,16,39.06,39.50,12.26,-3.25,0.76,190
74960,13.25,0.13,2454,0.00,0.00,16,36.60,37.50,10.43,-3.25,0.72,190
75132,13.38,0.11,2451,0.00,0.00,16,35.90,36.50,9.35,-3.25,0.70,190
75320,13.94,0.11,2404,0.00,0.00,16,26.76,32.50,8.91,-2.94,0.64,190
75507,15.56,0.11,2433,0.00,0.00,16,4.26,11.50,8.69,-2.94,0.64,190
75695,20.19,0.10,2387,0.00,0.00,16,3.55,3.50,8.44,-2.94,0.64,190
75867,25.06,0.11,2334,0.00,0.00,16,3.20,3.00,8.19,-2.63,0.64,190
76054,25.43,0.12,2314,0.00,0.00,16,4.26,3.00,9.00,-2.63,0.68,190
76241,23.84,0.12,2288,0.00,0.00,16,11.29,8.00,9.04,-2.63,0.70,190
76414,23.26,0.12,2276,0.00,0.00,16,19.02,16.00,9.00,-2.32,0.72,190
76601,15.28,0.12,2256,0.00,0.00,16,27.46,25.00,9.18,-2.32,0.72,189
76788,13.79,0.12,2270,0.00,0.00,16,35.55,34.00,9.35,-2.63,0.74,189
76976,13.83,0.13,2232,0.00,0.00,16,35.20,35.00,9.26,-2.32,0.74,189
77148,14.51,0.12,2240,0.00,0.00,16,35.20,35.00,8.99,-2.32,0.74,189
77335,14.72,0.12,2258,0.00,0.00,16,35.20,35.50,9.44,-2.32,0.74,189
77523,14.56,0.12,2231,0.00,0.00,16,35.20,35.00,9.09,-2.32,0.74,189
77695,14.51,0.11,2210,0.00,0.00,16,34.49,34.50,8.60,-2.32,0.74,189
77882,14.79,0.12,2202,0.00,0.00,16,34.84,34.00,8.91,-2.32,0.74,189
78054,15.16,0.12,2216,0.00,0.00,16,34.49,34.00,8.51,-2.32,0.74,189
78242,15.39,0.12,2212,0.00,0.00,16,34.84,34.50,8.74,-2.32,0.74,189
78429,15.39,0.12,2200,0.00,0.00,16,34.49,34.00,8.52,-2.32,0.74,189
78616,14.93,0.12,2171,0.00,0.00,16,34.49,34.00,8.56,-2.32,0.74,189
78788,14.70,0.12,2159,0.00,0.00,16,34.14,34.00,8.27,-2.01,0.74,189
78976,14.77,0.11,2154,0.00,0.00,16,34.14,34.00,8.44,-2.01,0.74,189
79163,15.13,0.11,2157,0.00,0.00,16,34.14,34.00,8.19,-2.01,0.74,189
79335,15.41,0.12,2146,0.00,0.00,16,34.14,34.00,8.39,-2.01,0.74,189
79523,15.30,0.12,2122,0.00,0.00,16,34.14,34.00,8.19,-2.01,0.74,189
79709,14.90,0.12,2136,0.00,0.00,16,33.79,34.00,8.19,-2.01,0.74,189
79886,14.53,0.12,2136,0.00,0.00,16,34.49,34.00,8.44,-2.01,0.74,189
80074,14.51,0.12,2137,0.00,0.00,16,34.14,34.00,8.44,-2.01,0.74,189
80261,14.37,0.12,2135,0.00,0.00,16,34.14,34.00,8.39,-2.01,0.74,189
80433,14.41,0.12,2108,0.00,0.00,16,33.79,33.50,8.14,-2.01,0.74,189
80623,14.70,0.12,2114,0.00,0.00,16,34.14,34.00,8.31,-2.01,0.74,189
80795,14.85,0.12,2094,0.00,0.00,16,33.79,33.50,8.27,-2.01,0.74,189
80982,14.85,0.12,2090,0.00,0.00,16,33.79,34.00,8.36,-2.01,0.74,189
81169,14.90,0.12,2104,0.00,0.00,16,33.79,33.50,8.27,-1.70,0.74,189
81357,14.84,0.11,2096,0.00,0.00,16,33.44,33.50,8.18,-2.01,0.74,189
81529,14.84,0.12,2066,0.00,0.00,16,33.79,33.50,8.39,-1.70,0.74,189
81716,14.92,0.12,2076,0.00,0.00,16,34.49,34.00,8.47,-1.70,0.74,189
81904,15.00,0.12,2078,0.00,0.00,16,34.14,33.50,8.36,-1.70,0.74,189
82076,14.74,0.12,2073,0.00,0.00,16,33.79,34.00,8.36,-1.70,0.74,189
82263,14.60,0.12,2069,0.00,0.00,16,33.79,34.00,8.74,-1.70,0.74,189
82451,14.41,0.12,2073,0.00,0.00,16,33.79,34.00,8.61,-1.70,0.74,189
82623,14.79,0.13,2056,0.00,0.00,16,34.14,34.00,8.65,-1.70,0.74,189
82810,14.97,0.13,2049,0.00,0.00,16,33.79,34.00,8.56,-1.70,0.74,189
82985,14.87,0.14,2057,0.00,0.00,16,34.49,34.00,9.35,-1.70,0.76,189
83173,14.76,0.14,2066,0.00,0.00,16,35.20,34.50,9.39,-1.70,0.78,189
83360,14.37,0.16,2055,0.00,0.00,16,35.90,35.50,10.79,-1.70,0.80,189
83532,14.49,0.17,2042,0.00,0.00,16,36.95,36.00,11.25,-1.70,0.82,189
83720,15.01,0.20,2076,0.00,0.00,16,39.06,38.00,14.09,-2.01,0.86,189
83907,14.66,0.21,2102,0.00,0.00,16,39.41,39.50,14.60,-2.01,0.86,189
84095,13.81,0.22,2146,0.00,0.00,16,40.12,39.50,15.25,-2.01,0.86,189
84270,14.03,0.23,2161,0.00,0.00,16,40.47,40.00,16.14,-2.01,0.88,189
84458,13.54,0.22,2176,0.00,0.00,16,40.47,40.00,15.92,-2.01,0.88,189
84633,13.87,0.23,2194,0.00,0.00,16,41.17,40.50,16.51,-2.32,0.88,189
84823,13.76,0.22,2210,0.00,0.00,16,41.17,41.00,16.44,-2.32,0.88,189
85010,13.52,0.22,2252,0.00,0.00,16,41.17,41.50,16.44,-2.32,0.88,189
85182,13.71,0.21,2264,0.00,0.00,16,41.52,41.50,16.22,-2.63,0.86,189
85375,14.02,0.22,2315,0.00,0.00,16,42.23,42.00,16.67,-2.63,0.86,189
85546,13.97,0.21,2340,0.00,0.00,16,42.23,42.00,16.74,-2.63,0.86,189
85734,13.80,0.21,2339,0.00,0.00,16,42.23,42.50,16.58,-2.63,0.86,189
85921,14.11,0.20,2368,0.00,0.00,16,42.58,42.00,15.69,-2.94,0.84,189
86093,14.00,0.20,2410,0.00,0.00,16,42.93,42.50,16.51,-2.94,0.84,189
86281,13.76,0.19,2424,0.00,0.00,16,41.88,41.50,15.33,-2.94,0.82,189
86468,14.39,0.18,2435,0.00,0.00,16,41.52,41.50,15.18,-3.25,0.82,189
86656,14.05,0.18,2440,0.00,0.00,16,41.17,41.00,14.79,-2.94,0.82,189
86828,14.35,0.18,2457,0.00,0.00,16,41.17,41.00,14.66,-3.25,0.82,189
87015,14.56,0.18,2486,0.00,0.00,16,40.82,40.50,14.53,-3.25,0.80,189
87202,14.15,0.15,2488,0.00,0.00,16,39.06,39.00,12.42,-3.25,0.76,189
87374,14.58,0.15,2505,0.00,0.00,16,38.71,38.00,11.66,-3.25,0.76,189
87562,15.03,0.15,2492,0.00,0.00,16,39.06,39.00,12.75,-3.25,0.76,189
87749,14.42,0.15,2505,0.00,0.00,16,38.71,38.00,12.04,-3.25,0.76,189
87921,14.25,0.15,2551,0.00,0.00,16,38.71,39.00,12.69,-3.25,0.76,189
88109,14.06,0.14,2502,0.00,0.00,16,38.01,38.50,11.77,-3.25,0.76,189
88296,14.52,0.14,2502,0.00,0.00,16,38.36,38.00,11.99,-3.25,0.74,189
88468,14.70,0.13,2527,0.00,0.00,16,37.66,38.00,11.61,-3.25,0.74,189
88656,14.53,0.12,2524,0.00,0.00,16,36.95,36.50,10.64,-3.25,0.70,189
88843,14.42,0.11,2461,0.00,0.00,16,34.84,36.50,9.22,-3.25,0.68,189
89015,14.62,0.11,2478,0.00,0.00,16,26.05,30.50,9.26,-3.25,0.68,189
89202,17.34,0.10,2448,0.00,0.00,16,9.53,16.50,8.69,-3.25,0.64,189
89390,22.64,0.10,2431,0.00,0.00,16,3.55,3.50,7.98,-2.94,0.64,189
89577,25.70,0.10,2390,0.00,0.00,16,3.55,3.50,7.78,-2.94,0.64,189
89749,23.90,0.10,2352,0.00,0.00,16,3.20,3.50,7.54,-2.94,0.64,189
89937,23.63,0.09,2318,0.00,0.00,16,3.20,3.00,7.14,-2.63,0.64,189
90124,24.07,0.09,2293,0.00,0.00,16,3.20,3.00,6.59,-2.63,0.64,189
90296,23.84,0.09,2262,0.00,0.00,16,3.20,3.00,6.73,-2.32,0.64,189
90488,24.19,0.09,2243,0.00,0.00,16,3.20,3.00,6.70,-2.32,0.64,189
90661,23.90,0.09,2170,0.00,0.00,16,2.85,3.00,6.88,-2.32,0.64,189
90849,23.87,0.11,2137,0.00,0.00,16,2.85,2.50,7.29,-2.01,0.68,189
91036,23.66,0.10,2132,0.00,0.00,16,9.18,6.00,7.41,-2.01,0.70,189
91208,23.83,0.11,2087,0.00,0.00,16,15.86,13.00,7.50,-2.01,0.70,189
91396,22.02,0.11,2070,0.00,0.00,16,22.54,21.00,7.49,-2.01,0.72,189
91583,16.72,0.12,2034,0.00,0.00,16,29.22,26.00,5.22,-1.70,0.72,189
91755,16.61,0.12,2070,0.00,0.00,16,33.79,33.00,7.86,-1.70,0.74,189
91942,15.76,0.14,2032,0.00,0.00,16,35.20,34.00,9.04,-1.70,0.78,189
92130,15.11,0.16,2045,0.00,0.00,16,35.90,35.00,9.94,-1.70,0.80,189
92302,14.42,0.17,2056,0.00,0.00,16,36.60,36.50,11.93,-1.70,0.82,189
92489,14.77,0.18,2086,0.00,0.00,16,36.95,37.00,12.26,-2.01,0.82,189
92677,14.18,0.18,2064,0.00,0.00,16,37.30,36.50,12.04,-1.70,0.82,189
92849,14.69,0.17,2105,0.00,0.00,16,37.66,38.00,12.79,-2.01,0.82,189
93036,14.49,0.18,2121,0.00,0.00,16,38.36,38.00,13.08,-2.01,0.82,189
93223,14.05,0.18,2132,0.00,0.00,16,38.36,38.00,12.85,-2.01,0.82,189
93400,13.63,0.19,2148,0.00,0.00,16,38.71,38.00,13.08,-2.01,0.82,189
93588,13.73,0.17,2155,0.00,0.00,16,38.01,38.00,12.48,-2.01,0.82,189
93760,13.92,0.18,2181,0.00,0.00,16,38.71,37.50,12.70,-2.01,0.82,189
93947,14.34,0.19,2196,0.00,0.00,16,39.41,39.00,13.90,-2.32,0.82,189
94123,13.80,0.19,2235,0.00,0.00,16,39.41,39.00,14.02,-2.32,0.84,189
94326,13.47,0.17,2252,0.00,0.00,16,39.06,39.00,13.20,-2.32,0.84,189
94498,13.97,0.18,2259,0.00,0.00,16,39.77,39.50,13.65,-2.32,0.84,189
94686,14.04,0.18,2258,0.00,0.00,16,39.77,39.00,13.58,-2.32,0.84,189
94858,14.42,0.19,2300,0.00,0.00,16,40.47,40.00,14.09,-2.63,0.84,189
95045,14.06,0.19,2306,0.00,0.00,16,40.82,40.50,14.34,-2.63,0.84,189
95233,13.89,0.18,2301,0.00,0.00,16,40.47,40.00,14.02,-2.63,0.84,189
95404,14.16,0.18,2327,0.00,0.00,16,40.47,40.50,14.34,-2.63,0.84,189
95592,14.23,0.18,2362,0.00,0.00,16,40.47,40.50,14.47,-2.94,0.82,189
95780,14.69,0.19,2368,0.00,0.00,16,41.52,40.00,15.19,-2.94,0.82,189
95956,14.73,0.20,2380,0.00,0.00,16,42.23,41.50,15.40,-2.94,0.84,189
96143,14.25,0.19,2406,0.00,0.00,16,42.23,41.50,15.40,-2.94,0.82,189
96320,14.11,0.18,2419,0.00,0.00,16,41.52,41.50,15.06,-2.94,0.82,189
96507,13.72,0.16,2428,0.00,0.00,16,39.77,40.00,12.85,-2.94,0.76,189
96684,14.15,0.14,2409,0.00,0.00,16,38.36,37.50,11.50,-3.25,0.76,189
96872,14.58,0.14,2418,0.00,0.00,16,37.30,38.00,11.45,-2.94,0.74,189
97059,14.53,0.13,2440,0.00,0.00,16,36.95,37.00,10.69,-3.25,0.72,189
97235,14.41,0.13,2426,0.00,0.00,16,36.95,37.00,10.59,-2.94,0.70,189
97423,14.58,0.10,2410,0.00,0.00,16,19.02,30.50,7.57,-3.25,0.64,189
97610,15.15,0.10,2374,0.00,0.00,16,3.55,5.50,8.27,-2.94,0.64,189
97782,17.90,0.11,2354,0.00,0.00,16,3.20,3.00,8.48,-2.63,0.64,189
97974,24.29,0.10,2308,0.00,0.00,16,3.20,3.00,8.11,-2.63,0.64,189
98146,25.70,0.10,2296,0.00,0.00,16,3.20,3.00,7.65,-2.63,0.64,189
98334,23.73,0.09,2260,0.00,0.00,16,3.20,3.00,6.00,-2.63,0.64,189
98521,23.63,0.10,2174,0.00,0.00,16,2.85,3.00,7.17,-2.32,0.64,189
98698,23.76,0.12,1954,0.00,0.00,16,3.91,2.50,7.24,-1.70,0.64,189
98885,23.68,0.13,1680,0.00,0.00,16,5.66,13.00,7.29,-1.39,0.64,189
99073,23.75,0.15,1380,0.00,0.00,16,6.72,14.50,6.92,-1.39,0.64,189
99245,23.81,0.16,1232,0.00,0.00,16,7.07,15.00,6.70,-1.39,0.64,189
99432,23.94,0.14,1299,0.00,0.00,16,6.72,3.50,5.94,-1.39,0.64,189
99619,22.58,0.14,1291,0.00,0.00,16,6.72,7.00,5.78,-1.39,0.64,189
99791,17.13,0.14,1285,0.00,0.00,16,6.72,8.50,5.98,-1.39,0.64,189
99979,15.97,0.14,1290,0.00,0.00,16,6.72,7.50,6.07,-1.39,0.64,189
100166,15.57,0.14,1304,0.00,0.00,16,6.72,7.00,5.87,-1.39,0.64,189
100354,15.41,0.15,1294,0.00,0.00,16,6.72,6.00,6.04,-1.39,0.66,189
100526,15.11,0.15,1320,0.00,0.00,16,6.72,4.00,6.88,-1.39,0.68,189
100713,14.36,0.16,1341,0.00,0.00,16,7.77,6.50,6.92,-1.39,0.72,189
100885,13.76,0.16,1460,0.00,0.00,16,12.70,10.00,7.94,-1.39,0.72,189
101073,14.04,0.19,1499,0.00,0.00,16,20.08,15.50,9.56,-1.39,0.76,189
101260,14.44,0.22,1536,0.00,0.00,16,29.22,26.00,10.89,-1.39,0.80,189
101432,13.93,0.26,1573,0.00,0.00,16,29.57,29.50,13.08,-1.39,0.84,189
101619,13.71,0.27,1534,0.00,0.00,16,29.57,29.50,13.84,-1.39,0.84,189
101807,13.59,0.29,1494,0.00,0.00,16,30.62,29.50,14.66,-1.39,0.84,189
101979,13.59,0.30,1514,0.00,0.00,16,30.98,30.50,14.92,-1.39,0.86,189
102166,13.89,0.28,1526,0.00,0.00,16,30.62,30.00,14.47,-1.39,0.86,189
102354,14.18,0.30,1560,0.00,0.00,16,31.68,30.50,15.33,-1.39,0.86,189
102526,14.28,0.29,1567,0.00,0.00,16,30.98,30.50,15.26,-1.39,0.86,189
102713,13.95,0.29,1602,0.00,0.00,16,30.98,30.50,12.92,-1.39,0.86,189
102901,14.07,0.29,1623,0.00,0.00,16,31.68,30.00,15.55,-1.39,0.86,189
103088,14.25,0.28,1629,0.00,0.00,16,31.68,31.00,15.48,-1.39,0.86,189
103260,13.97,0.29,1652,0.00,0.00,16,32.38,32.50,16.36,-1.39,0.86,189
103447,13.81,0.27,1666,0.00,0.00,16,32.03,31.50,14.92,-1.39,0.88,189
103619,14.72,0.31,1704,0.00,0.00,16,34.84,33.00,17.35,-1.39,0.92,189
103807,14.45,0.34,1721,0.00,0.00,16,36.60,36.50,19.66,-1.39,0.98,189
103994,13.87,0.36,1740,0.00,0.00,16,35.90,36.00,20.92,-0.77,1.00,189
104182,13.91,0.39,1768,0.00,0.00,16,34.14,33.50,23.06,-0.46,1.02,189
104354,13.50,0.42,1801,0.00,0.00,16,32.73,33.00,25.10,0.15,1.06,189
104541,13.42,0.43,1838,0.00,0.00,16,31.33,32.00,25.49,1.39,1.10,189
104728,13.27,0.42,1864,0.00,0.00,16,32.73,32.50,26.20,1.70,1.12,189
104900,14.02,0.44,1901,0.00,0.00,16,32.03,31.00,27.99,2.32,1.12,189
105088,13.92,0.42,1946,0.00,0.00,16,35.20,33.50,26.83,2.01,1.10,189
105275,14.42,0.41,1982,0.00,0.00,16,35.55,35.00,26.42,1.70,1.06,189
105447,14.16,0.39,2000,0.00,0.00,16,38.36,36.00,25.99,0.15,1.04,189
105635,14.11,0.37,2035,0.00,0.00,16,38.71,38.00,25.49,0.15,1.04,189
105823,14.40,0.36,2064,0.00,0.00,16,40.12,39.50,24.51,-0.46,1.00,189
105995,14.14,0.33,2105,0.00,0.00,16,40.82,40.00,21.36,-1.70,0.92,189
106182,13.21,0.26,2124,0.00,0.00,16,40.82,41.00,16.96,-1.70,0.84,189
106370,12.83,0.20,2112,0.00,0.00,16,39.06,39.00,12.64,-2.01,0.80,189
106542,12.52,0.14,2122,0.00,0.00,16,34.84,36.00,8.27,-2.01,0.70,189
106729,11.85,0.11,2121,0.00,0.00,16,33.44,33.50,7.24,-2.01,0.70,189
106916,11.84,0.10,2104,0.00,0.00,16,33.44,33.00,7.18,-2.01,0.70,189
107088,12.42,0.12,2114,0.00,0.00,16,29.22,32.00,8.56,-2.01,0.68,189
107276,13.51,0.11,2105,0.00,0.00,16,11.29,20.00,7.45,-1.70,0.64,189
107468,15.50,0.11,2070,0.00,0.00,16,2.85,2.50,7.03,-1.70,0.64,189
107640,19.23,0.11,2057,0.00,0.00,16,2.85,2.50,7.32,-1.70,0.64,189
107827,24.46,0.10,2056,0.00,0.00,16,2.85,2.50,6.88,-1.70,0.64,189
107999,23.75,0.10,2034,0.00,0.00,16,2.85,2.50,6.88,-1.70,0.64,189
108190,23.81,0.10,2022,0.00,0.00,16,2.85,2.50,6.84,-1.70,0.64,189
108377,23.75,0.09,2018,0.00,0.00,16,2.85,2.50,6.29,-1.70,0.64,189
108549,23.68,0.09,1979,0.00,0.00,16,2.85,2.50,6.18,-1.70,0.64,189
108737,23.74,0.10,1944,0.00,0.00,16,3.20,2.50,6.22,-1.39,0.64,189
108924,24.01,0.10,1952,0.00,0.00,16,3.20,3.00,6.81,-1.39,0.64,189
109096,23.93,0.10,1920,0.00,0.00,16,3.20,3.00,6.44,-1.39,0.64,189
