Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
50557,0.78,0.00,14.81,8,0.32,1362,57.1,20.1,0.00,0.00,12.30,16,14.10,16.50,73,5.51,-9.17,7.40,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
50653,1.56,0.00,14.81,8,0.32,1377,57.1,20.2,0.00,0.00,12.30,16,14.10,15.00,73,5.51,-9.17,7.37,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
50749,1.56,0.00,14.81,8,0.32,1377,57.1,20.2,0.00,0.00,12.30,16,14.10,15.50,73,5.51,-9.18,7.40,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
50845,1.56,0.00,14.59,8,0.32,1378,57.1,20.2,0.00,0.00,12.30,16,14.10,15.50,73,5.51,-9.20,7.37,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
50945,1.56,0.00,14.59,8,0.32,1376,57.2,20.2,0.00,0.00,12.30,16,14.10,16.00,73,5.51,-9.22,7.28,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
51037,1.56,0.00,14.47,8,0.32,1391,57.2,20.2,0.00,0.00,12.30,16,14.10,14.50,73,5.51,-9.22,7.40,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
51133,1.56,0.00,14.36,8,0.32,1384,57.1,20.2,0.00,0.00,12.30,16,14.10,15.50,73,5.51,-9.24,7.32,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
51229,1.56,0.00,14.36,8,0.32,1382,57.2,20.2,0.00,0.00,12.30,16,14.10,16.00,73,5.37,-9.26,7.32,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
51325,1.56,0.00,14.24,8,0.32,1382,57.1,20.2,0.00,0.00,12.30,16,14.10,15.00,73,5.37,-9.26,7.32,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
51419,2.34,0.00,14.36,8,0.32,1385,57.1,20.2,0.00,0.00,12.30,16,14.10,16.00,73,5.37,-9.26,7.32,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
51516,2.34,0.00,14.47,8,0.31,1386,57.1,20.2,0.00,0.00,12.30,16,14.10,16.50,73,5.37,-9.26,7.28,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
51613,2.34,0.00,14.24,8,0.31,1396,57.2,20.2,0.00,0.00,12.30,16,14.10,16.50,73,5.37,-9.28,7.32,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
51708,1.56,0.00,14.13,8,0.31,1408,57.2,20.2,0.00,0.00,12.30,16,14.10,15.00,73,5.37,-9.28,7.24,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
51804,1.56,0.00,14.24,8,0.31,1396,57.2,20.2,0.00,0.00,12.30,16,11.29,15.50,73,5.37,-9.34,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
51900,1.56,0.00,14.13,8,0.31,1393,57.2,20.2,0.00,0.00,12.30,16,11.29,13.00,73,5.37,-9.34,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
51996,1.56,0.00,14.13,8,0.32,1376,57.2,20.2,0.00,0.00,12.30,16,11.29,15.00,73,5.37,-9.30,7.32,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
52091,1.56,0.00,14.13,8,0.32,1372,57.1,20.2,0.00,0.00,12.30,16,11.29,15.50,73,5.37,-9.28,7.32,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
52188,1.56,0.00,14.01,8,0.32,1357,57.1,20.2,0.00,0.00,12.30,16,11.29,16.50,73,5.37,-9.26,7.32,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
52283,2.34,0.00,14.24,8,0.31,1377,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.37,-9.24,7.32,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
52379,2.34,0.00,14.24,8,0.32,1375,57.2,20.2,0.00,0.00,12.30,16,11.29,14.50,73,5.37,-9.28,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
52476,2.34,0.00,14.24,8,0.32,1367,57.2,20.2,0.00,0.00,12.30,16,11.29,15.50,73,5.37,-9.26,7.28,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
52572,2.34,0.00,14.36,8,0.32,1373,57.1,20.2,0.00,0.00,12.30,16,11.29,14.50,73,5.37,-9.28,7.24,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
52668,1.56,0.00,14.13,8,0.32,1369,57.1,20.2,0.00,0.00,12.30,16,11.29,15.00,73,5.37,-9.26,7.28,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
52763,1.56,0.00,14.01,8,0.32,1374,57.2,20.2,0.00,0.00,12.30,16,11.29,15.00,73,5.51,-9.26,7.24,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
52859,1.56,0.00,14.13,8,0.32,1354,57.2,20.2,0.00,0.00,12.30,16,11.29,16.00,73,5.37,-9.26,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
52955,2.34,0.00,14.01,8,0.31,1360,57.2,20.2,0.00,0.00,12.30,16,11.29,14.50,73,5.37,-9.26,7.24,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
53052,2.34,0.00,14.24,8,0.32,1365,57.1,20.2,0.00,0.00,12.30,16,11.29,14.50,73,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
53155,2.34,0.00,14.24,8,0.32,1366,57.1,20.2,0.00,0.00,12.30,16,11.29,14.50,73,5.37,-9.24,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
53244,2.34,0.00,14.01,8,0.32,1354,57.1,20.2,0.00,0.00,12.30,16,11.29,16.00,73,5.37,-9.26,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
53339,2.34,0.00,14.13,8,0.32,1363,57.2,20.2,0.00,0.00,12.30,16,11.29,15.00,73,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
53435,1.56,0.00,14.13,8,0.32,1368,57.2,20.2,0.00,0.00,12.30,16,11.29,15.50,73,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
53531,1.56,0.00,13.90,8,0.32,1355,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.37,-9.26,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
53626,1.56,0.00,14.01,8,0.32,1363,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
53723,1.56,0.00,14.01,8,0.32,1350,57.1,20.2,0.00,0.00,12.30,16,11.29,15.50,73,5.37,-9.28,7.32,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
53818,1.56,0.00,14.13,8,0.32,1375,57.1,20.1,0.00,0.00,12.30,16,11.29,13.00,73,5.37,-9.26,7.24,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
53914,0.78,0.00,13.78,8,0.32,1374,57.1,20.1,0.00,0.00,12.30,16,11.29,13.00,73,5.37,-9.28,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
54010,1.56,0.00,13.78,8,0.31,1376,57.1,20.1,0.00,0.00,12.30,16,11.29,15.50,73,5.37,-9.28,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
54106,0.78,0.00,13.90,8,0.31,1377,57.1,20.1,0.00,0.00,12.30,16,11.29,13.00,73,5.37,-9.28,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
54202,1.56,0.00,13.78,8,0.31,1358,57.1,20.2,0.00,0.00,12.30,16,11.29,12.00,73,5.37,-9.32,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
54298,1.56,0.00,14.13,8,0.32,1371,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.37,-9.30,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
54393,1.56,0.00,14.01,8,0.31,1378,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.37,-9.32,7.17,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
54490,1.56,0.00,14.01,8,0.32,1352,57.2,20.2,0.00,0.00,12.30,16,11.29,16.00,73,5.37,-9.28,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
54586,0.78,0.00,14.13,8,0.32,1369,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.37,-9.30,7.17,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
54682,0.78,0.00,13.78,8,0.32,1360,57.1,20.2,0.00,0.00,12.30,16,11.29,15.00,73,5.37,-9.28,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
54778,0.00,0.00,13.67,8,0.32,1361,57.2,20.2,0.00,0.00,12.30,16,11.29,14.50,73,5.37,-9.28,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
54873,0.00,0.00,13.90,8,0.31,1360,57.2,20.2,0.00,0.00,12.30,16,11.29,14.50,73,5.37,-9.28,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
54970,0.00,0.00,13.78,8,0.31,1366,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.37,-9.28,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
55065,0.00,0.00,13.67,8,0.31,1373,57.1,20.2,0.00,0.00,12.30,16,11.29,13.00,73,5.37,-9.28,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
55162,0.00,0.00,13.90,8,0.31,1368,57.1,20.2,0.00,0.00,12.30,16,11.29,13.50,73,5.37,-9.28,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
55258,0.00,0.00,13.78,8,0.31,1352,57.1,20.1,0.00,0.00,12.30,16,11.29,13.00,75,5.37,-9.34,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
55353,0.78,0.00,14.13,8,0.32,1366,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,73,5.37,-9.34,7.06,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
55450,0.00,0.00,14.01,8,0.32,1346,57.1,20.1,0.00,0.00,12.30,16,11.29,15.50,73,5.37,-9.30,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
55545,-0.78,0.00,13.78,8,0.32,1345,57.1,20.1,0.00,0.00,12.30,16,11.29,16.00,73,5.37,-9.28,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
55640,0.00,0.00,14.13,8,0.32,1360,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
55737,0.00,0.00,14.01,8,0.32,1363,57.1,20.2,0.00,0.00,12.30,16,11.29,13.50,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
55833,0.78,0.00,14.13,8,0.32,1359,57.1,20.2,0.00,0.00,12.30,16,11.29,16.00,75,5.37,-9.28,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
55929,0.78,0.00,14.24,8,0.32,1356,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.28,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
56024,0.00,0.00,14.01,8,0.32,1360,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
56121,0.78,0.00,14.13,8,0.32,1357,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
56216,1.56,0.00,14.47,8,0.32,1344,57.1,20.2,0.00,0.00,12.30,16,11.29,15.50,75,5.37,-9.26,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
56311,1.56,0.00,14.36,8,0.32,1350,57.1,20.2,0.00,0.00,12.30,16,11.29,14.50,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
56408,1.56,0.00,14.47,8,0.32,1350,57.1,20.1,0.00,0.00,12.30,16,11.29,14.50,73,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
56504,0.78,0.00,14.13,8,0.32,1351,57.1,20.1,0.00,0.00,12.30,16,11.29,13.00,73,5.51,-9.24,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
56599,0.78,0.00,14.13,8,0.32,1357,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.26,7.17,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
56695,0.78,0.00,14.13,8,0.32,1358,57.1,20.1,0.00,0.00,12.30,16,11.29,14.50,73,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
56791,0.78,0.00,14.24,8,0.32,1348,57.1,20.1,0.00,0.00,12.30,16,11.29,15.00,73,5.51,-9.24,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
56887,0.78,0.00,14.24,8,0.32,1344,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
56984,0.78,0.00,14.24,8,0.32,1359,57.1,20.1,0.00,0.00,12.30,16,11.29,13.50,73,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
57079,1.56,0.00,14.24,8,0.32,1364,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.51,-9.22,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
57175,1.56,0.00,14.36,8,0.32,1359,57.1,20.2,0.00,0.00,12.30,16,11.29,13.50,75,5.51,-9.24,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
57271,1.56,0.00,14.24,8,0.32,1362,57.1,20.2,0.00,0.00,12.30,16,11.29,13.50,75,5.51,-9.22,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
57367,1.56,0.00,14.36,8,0.32,1361,57.1,20.1,0.00,0.00,12.30,16,11.29,13.50,75,5.51,-9.22,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
57463,1.56,0.00,14.13,8,0.31,1366,57.1,20.1,0.00,0.00,12.30,16,11.29,13.00,75,5.51,-9.24,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
57559,1.56,0.00,14.01,8,0.32,1349,57.1,20.2,0.00,0.00,12.30,16,11.29,15.00,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
57655,1.56,0.00,14.24,8,0.32,1360,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.51,-9.26,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
57751,1.56,0.00,14.13,8,0.32,1355,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.51,-9.24,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
57847,0.78,0.00,14.01,8,0.32,1354,57.2,20.2,0.00,0.00,12.30,16,11.29,13.50,75,5.51,-9.24,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
57943,0.78,0.00,14.13,8,0.32,1354,57.1,20.2,0.00,0.00,12.30,16,11.29,13.50,75,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
58040,1.56,0.00,14.13,8,0.32,1350,57.1,20.2,0.00,0.00,12.30,16,11.29,15.00,75,5.51,-9.24,7.24,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
58136,1.56,0.00,14.36,8,0.32,1364,57.2,20.2,0.00,0.00,12.30,16,11.29,13.00,75,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
58232,0.78,0.00,14.01,8,0.32,1368,57.2,20.2,0.00,0.00,12.30,16,11.29,13.00,75,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
58328,0.78,0.00,13.90,8,0.32,1362,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.26,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
58424,0.78,0.00,14.01,8,0.32,1354,57.1,20.2,0.00,0.00,12.30,16,11.29,14.50,75,5.51,-9.24,7.24,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
58520,1.56,0.00,14.01,8,0.32,1353,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.24,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
58615,1.56,0.00,14.13,8,0.32,1368,57.2,20.2,0.00,0.00,12.30,16,11.29,13.00,75,5.37,-9.26,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
58711,0.78,0.00,14.13,8,0.32,1364,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.26,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
58807,0.78,0.00,13.90,8,0.32,1358,57.2,20.2,0.00,0.00,12.30,16,11.29,14.50,75,5.51,-9.24,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
58904,0.78,0.00,14.01,8,0.32,1365,57.2,20.2,0.00,0.00,12.30,16,11.29,13.50,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
58999,0.78,0.00,14.13,8,0.31,1368,57.2,20.2,0.00,0.00,12.30,16,11.29,13.50,75,5.37,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
59095,0.00,0.00,13.78,8,0.31,1354,57.2,20.2,0.00,0.00,12.30,16,11.29,15.00,75,5.37,-9.26,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
59190,0.00,0.00,13.90,8,0.32,1358,57.1,20.2,0.00,0.00,12.30,16,11.29,14.50,75,5.37,-9.26,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
59287,0.78,0.00,14.24,8,0.32,1352,57.1,20.2,0.00,0.00,12.30,16,11.29,15.00,75,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
59383,0.78,0.00,14.13,8,0.32,1359,57.2,20.2,0.00,0.00,12.30,16,11.29,16.50,75,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
59479,0.78,0.00,14.24,8,0.32,1360,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.51,-9.22,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
59574,0.78,0.00,14.13,8,0.32,1349,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.51,-9.24,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
59671,0.78,0.00,14.24,8,0.32,1361,57.1,20.2,0.00,0.00,12.30,16,11.29,13.50,75,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
59766,1.56,0.00,14.24,8,0.32,1352,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.51,-9.24,7.20,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
59862,0.78,0.00,13.90,8,0.31,1356,57.1,20.1,0.00,0.00,12.30,16,11.29,13.50,75,5.37,-9.26,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
59959,0.00,0.00,13.90,8,0.31,1370,57.1,20.1,0.00,0.00,12.30,16,11.29,13.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
60055,-0.78,0.00,13.67,8,0.32,1362,57.1,20.1,0.00,0.00,12.30,16,11.29,15.50,75,5.37,-9.26,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
60151,-0.78,0.00,13.90,8,0.31,1356,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,75,5.51,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
60246,0.00,0.00,13.90,8,0.31,1372,57.1,20.2,0.00,0.00,12.30,16,11.29,12.50,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
60342,0.78,0.00,14.01,8,0.32,1355,57.1,20.2,0.00,0.00,12.30,16,11.29,14.50,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
60438,0.78,0.00,14.24,8,0.32,1349,57.1,20.1,0.00,0.00,12.30,16,11.29,15.00,75,5.37,-9.28,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
60534,0.00,0.00,14.13,8,0.32,1354,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,75,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
60631,0.00,0.00,14.01,8,0.32,1363,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
60726,0.00,0.00,14.01,8,0.31,1352,57.2,20.2,0.00,0.00,12.30,16,11.29,14.50,75,5.37,-9.26,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
60822,0.00,0.00,13.90,8,0.31,1346,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
60918,0.78,0.00,14.24,8,0.31,1354,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.26,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
61014,0.78,0.00,14.36,8,0.31,1357,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
61109,0.78,0.00,14.36,8,0.32,1349,57.2,20.2,0.00,0.00,12.30,16,11.29,14.50,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
61206,0.00,0.00,14.36,8,0.32,1354,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
61302,0.00,0.00,14.13,8,0.32,1346,57.2,20.2,0.00,0.00,12.30,16,11.29,15.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
61398,0.00,0.00,14.13,8,0.31,1341,57.2,20.2,0.00,0.00,12.30,16,11.29,15.50,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
61493,0.00,0.00,14.24,8,0.32,1344,57.2,20.2,0.00,0.00,12.30,16,11.29,14.50,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
61590,0.78,0.00,14.13,8,0.31,1360,57.1,20.2,0.00,0.00,12.30,16,11.29,14.50,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
61686,0.78,0.00,14.24,8,0.32,1357,57.1,20.2,0.00,0.00,12.30,16,11.29,13.50,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
61781,0.78,0.00,14.13,8,0.32,1356,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.28,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
61878,0.78,0.00,14.01,8,0.32,1353,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
61974,0.00,0.00,14.01,8,0.32,1354,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
62069,0.78,0.00,13.90,8,0.32,1330,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
62166,0.78,0.00,14.13,8,0.32,1347,57.1,20.1,0.00,0.00,12.30,16,11.29,14.50,75,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
62261,0.78,0.00,14.24,8,0.31,1358,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,75,5.51,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
62357,0.78,0.00,14.13,8,0.32,1333,57.1,20.2,0.00,0.00,12.38,16,11.29,15.50,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
62453,0.00,0.00,14.24,8,0.32,1348,57.1,20.2,0.00,0.00,12.38,16,11.29,13.50,75,5.51,-9.24,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
62549,0.00,0.00,14.13,8,0.32,1342,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.51,-9.24,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
62644,0.00,0.00,14.13,8,0.32,1342,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.51,-9.24,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
62741,0.78,0.00,14.24,8,0.32,1344,57.1,20.1,0.00,0.00,12.38,16,11.29,13.50,75,5.51,-9.24,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
62836,0.00,0.00,14.13,8,0.32,1338,57.1,20.1,0.00,0.00,12.38,16,11.29,14.50,75,5.51,-9.24,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
62932,0.78,0.00,14.36,8,0.32,1350,57.1,20.1,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.26,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
63028,0.78,0.00,14.24,8,0.32,1353,57.1,20.1,0.00,0.00,12.38,16,10.94,13.00,75,5.37,-9.24,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
63124,0.78,0.00,14.13,8,0.32,1344,57.1,20.1,0.00,0.00,12.38,16,10.94,14.00,75,5.51,-9.24,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
63221,0.78,0.00,14.24,8,0.32,1334,57.1,20.1,0.00,0.00,12.38,16,11.29,15.00,75,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
