Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Battery Voltage (V),Alternator Duty (%)
45893,14.70,0.11,834,0.00,0.00,16,14.10,13.50,4.64,3.13,-1.30,0.64,13.60,0.00
46084,14.70,0.11,826,0.00,0.00,16,14.10,14.00,4.64,3.14,-1.30,0.64,13.60,0.00
46278,14.81,0.11,829,0.00,0.00,16,14.10,13.50,4.64,3.13,-1.30,0.64,13.60,0.00
46467,14.81,0.12,826,0.00,0.00,16,14.10,14.00,4.64,3.17,-1.30,0.64,13.68,0.00
46659,14.81,0.11,821,0.00,0.00,16,14.10,14.00,4.64,3.13,-1.30,0.64,13.60,0.00
46839,14.70,0.11,830,0.00,0.00,16,14.10,13.50,4.64,3.13,-1.30,0.64,13.60,0.00
47027,14.70,0.11,829,0.00,0.00,16,14.10,13.50,4.64,3.13,-1.30,0.64,13.68,0.00
47222,14.81,0.11,828,0.00,0.00,16,14.10,13.50,4.64,3.13,-1.30,0.64,13.60,0.00
47410,14.70,0.11,823,0.00,0.00,16,14.10,14.00,4.64,3.13,-1.30,0.64,13.68,0.00
47598,14.70,0.11,822,0.00,0.00,16,14.10,13.50,4.79,3.13,-1.30,0.64,13.68,0.00
47801,14.70,0.11,838,0.00,0.00,16,14.10,13.00,4.79,3.13,-1.30,0.64,13.68,0.00
47989,14.70,0.11,848,0.00,0.00,16,14.10,12.50,4.79,3.13,-1.30,0.64,13.68,0.00
48177,14.81,0.11,830,0.00,0.00,16,14.10,14.00,4.64,3.17,-1.30,0.64,13.68,0.00
48364,15.04,0.11,852,0.00,0.00,16,14.10,11.00,4.64,3.14,-1.30,0.64,13.76,0.00
48567,15.27,0.11,859,0.00,0.00,16,14.10,11.50,4.64,3.13,-1.30,0.64,13.60,0.00
48755,15.27,0.19,862,0.00,0.00,16,14.80,14.50,4.64,5.56,-1.30,0.78,13.68,0.00
48942,15.16,0.30,1072,0.00,0.00,16,24.30,24.00,7.40,10.74,-1.30,0.84,13.68,0.00
49130,13.55,0.24,1596,0.00,0.00,16,29.22,29.50,8.56,12.53,-1.60,0.88,13.60,0.00
49316,12.75,0.24,1833,0.00,0.00,16,34.49,34.50,7.98,14.15,-1.60,0.90,13.68,0.00
49512,16.54,0.25,1893,0.00,0.00,16,36.95,36.50,7.84,15.55,-1.60,0.92,13.60,0.00
49705,15.04,0.26,1909,0.00,0.00,16,36.95,36.50,8.13,16.23,-1.60,0.94,13.68,0.00
49896,14.24,0.29,1777,0.00,0.00,16,34.14,34.00,8.56,16.96,-1.60,0.94,13.60,0.00
50087,14.36,0.31,1581,0.00,0.00,16,32.38,32.00,9.14,16.36,-1.60,0.94,13.68,0.00
50275,14.01,0.34,1432,0.00,0.00,16,30.62,30.50,10.01,16.14,-1.60,0.94,13.60,0.00
50463,13.67,0.37,1265,0.00,0.00,16,25.70,25.00,10.74,15.77,-1.60,0.94,13.68,0.00
50650,14.36,0.25,1319,0.00,0.00,16,27.81,28.00,8.27,5.05,-1.60,0.64,13.76,0.00
50838,13.78,0.11,1720,0.00,0.00,16,17.27,16.50,5.37,3.40,-1.60,0.64,13.68,0.00
51041,12.75,0.09,1585,0.00,0.00,16,14.10,14.00,3.77,5.08,-1.60,0.64,13.68,0.00
51229,12.63,0.11,1447,0.00,0.00,16,14.10,14.00,3.63,5.08,-1.60,0.64,13.68,0.00
51416,13.67,0.11,1354,0.00,0.00,16,14.10,22.00,3.34,4.88,-1.60,0.66,13.68,0.00
51604,13.90,0.31,1378,0.00,0.00,16,29.22,29.50,5.66,13.82,-1.60,1.12,13.68,0.00
51791,13.78,0.22,1968,0.00,0.00,16,35.55,37.50,7.69,7.06,-1.90,0.64,13.60,0.00
51983,14.24,0.09,2154,0.00,0.00,16,15.51,15.00,4.21,4.04,-2.20,0.64,13.68,0.00
54993,15.50,0.26,1335,0.00,0.00,16,28.52,28.00,7.98,11.40,-1.60,0.84,13.60,0.00
55182,17.34,0.26,1358,0.00,0.00,16,28.87,28.50,8.42,11.88,-1.60,0.86,13.68,0.00
55372,15.85,0.26,1386,0.00,0.00,16,28.87,28.50,8.42,12.10,-1.60,0.86,13.60,0.00
55549,15.04,0.26,1394,0.00,0.00,16,28.87,28.50,8.56,12.15,-1.60,0.86,13.68,0.00
55752,15.50,0.27,1351,0.00,0.00,16,29.57,29.00,8.56,12.37,-1.60,0.86,13.68,0.00
55939,15.27,0.28,1323,0.00,0.00,16,29.57,29.00,8.85,12.37,-1.60,0.86,13.60,0.00
56127,15.04,0.28,1374,0.00,0.00,16,29.57,29.00,9.00,12.31,-1.60,0.86,13.68,0.00
56314,14.81,0.26,1456,0.00,0.00,16,29.22,28.50,8.85,12.75,-1.60,0.88,13.60,0.00
56517,14.93,0.28,1552,0.00,0.00,16,29.92,29.00,8.85,13.90,-1.60,0.94,13.68,0.00
56707,15.16,0.31,1662,0.00,0.00,16,34.49,34.00,9.58,17.86,-1.60,0.96,13.60,0.00
56894,14.01,0.33,1787,0.00,0.00,16,36.60,36.00,9.72,19.26,-0.68,1.02,13.68,0.00
57092,14.81,0.34,1954,0.00,0.00,16,39.41,39.00,10.45,22.67,0.54,1.06,13.68,0.00
57282,14.59,0.35,2111,0.00,0.00,16,40.82,40.00,10.88,24.32,1.14,1.08,13.68,0.00
57472,14.93,0.36,2279,0.00,0.00,16,41.52,41.00,11.03,27.36,0.83,1.10,13.68,0.00
57660,14.81,0.37,2449,0.00,0.00,16,42.23,41.50,11.17,29.93,1.14,1.10,13.68,0.00
57840,14.59,0.37,2620,0.00,0.00,16,41.17,40.50,11.03,31.95,0.54,1.10,13.68,0.00
58032,14.36,0.36,2783,0.00,0.00,16,41.52,41.00,10.88,33.22,-0.08,1.08,13.76,0.00
58219,13.90,0.34,2934,0.00,0.00,16,42.23,42.00,10.59,33.71,-0.99,1.06,13.60,0.00
58416,13.44,0.32,3048,0.00,0.00,16,42.93,42.50,10.01,32.40,-1.60,1.02,13.68,0.00
58604,12.98,0.23,3144,0.00,0.00,16,44.34,43.50,8.27,22.70,-4.33,0.64,13.60,0.00
58804,11.25,0.11,2955,0.00,0.00,16,-10.16,-10.50,4.50,9.65,-4.33,0.64,13.68,0.00
58995,13.09,0.14,2642,0.00,0.00,16,-10.16,-10.50,3.92,11.93,-3.73,0.64,13.60,0.00
59187,17.00,0.13,2322,0.00,0.00,16,11.64,9.50,3.92,10.27,-3.11,0.64,13.68,0.00
59377,23.31,0.11,2042,0.00,0.00,16,14.10,14.00,3.77,7.03,-1.60,0.64,13.60,0.00
59555,23.77,0.12,1761,0.00,0.00,16,14.10,14.00,3.77,7.26,-1.60,0.64,13.68,0.00
59756,23.66,0.14,1488,0.00,0.00,16,14.10,14.00,3.77,6.99,-1.60,0.64,13.60,0.00
59949,23.77,0.26,1222,0.00,0.00,16,17.27,19.50,4.50,11.40,-1.60,0.88,13.60,0.00
60140,24.12,0.24,1904,0.00,0.00,16,35.55,36.00,7.69,13.96,-1.60,0.92,13.68,0.00
60330,13.78,0.26,1928,0.00,0.00,16,38.36,37.50,8.13,16.82,-1.60,0.94,13.68,0.00
60521,14.81,0.38,1848,0.00,0.00,16,37.66,37.00,9.14,20.67,-0.39,1.10,13.68,0.00
60709,13.21,0.46,1926,0.00,0.00,16,30.27,29.00,12.33,30.05,5.10,1.28,13.68,0.00
60912,14.36,0.45,2014,0.00,0.00,16,31.68,31.50,13.35,30.38,6.92,1.36,13.68,0.00
61099,15.04,0.47,2080,0.00,0.00,16,31.68,30.50,13.78,32.51,8.45,1.42,13.68,0.00
61287,14.81,0.48,2179,0.00,0.00,16,30.98,30.50,14.07,34.83,8.76,1.44,13.60,0.00
61490,14.81,0.49,2281,0.00,0.00,16,29.92,29.50,14.22,37.67,8.76,1.44,13.68,0.00
61677,14.70,0.48,2375,0.00,0.00,16,31.33,30.50,14.22,38.67,8.14,1.34,13.60,0.00
61865,14.70,0.46,2475,0.00,0.00,16,33.09,32.50,13.93,38.92,3.89,1.24,13.68,0.00
62052,14.13,0.44,2576,0.00,0.00,16,35.55,35.00,13.06,37.29,1.76,1.12,13.60,0.00
62240,14.13,0.37,2634,0.00,0.00,16,41.17,40.50,11.75,30.05,-2.82,1.00,13.68,0.00
62447,13.67,0.28,2700,0.00,0.00,16,44.34,43.50,9.72,21.80,-4.04,0.90,13.60,0.00
62634,12.98,0.23,2737,0.00,0.00,16,44.34,43.50,8.13,18.26,-4.04,0.80,13.60,0.00
62813,13.09,0.16,2720,0.00,0.00,16,22.19,19.00,6.09,13.71,-4.04,0.76,13.68,0.00
63016,12.40,0.13,2670,0.00,0.00,16,1.80,0.00,5.08,10.99,-4.04,0.70,13.60,0.00
63203,12.63,0.13,2724,0.00,0.00,16,-0.31,-4.50,4.35,11.39,-4.33,0.66,13.68,0.00
63386,13.32,0.12,2662,0.00,0.00,16,-8.75,-10.00,3.63,9.88,-4.04,0.64,13.60,0.00
63589,14.13,0.12,2640,0.00,0.00,16,-10.16,-10.50,3.77,10.33,-4.04,0.64,13.76,0.00
63770,16.88,0.15,2585,0.00,0.00,16,-9.10,-11.00,3.92,11.57,-3.73,0.76,13.68,0.00
63957,24.23,0.16,2582,0.00,0.00,16,6.37,6.00,5.08,14.21,-3.73,0.80,13.68,0.00
64160,13.21,0.11,2507,0.00,0.00,16,-9.10,-9.50,4.06,7.33,-3.73,0.64,13.76,0.00
64348,13.78,0.11,2486,0.00,0.00,16,-10.16,-10.50,3.63,8.82,-3.42,0.64,13.68,0.00
64536,15.73,0.11,2472,0.00,0.00,16,-10.16,-10.50,3.77,8.87,-3.42,0.64,13.76,0.00
64723,22.97,0.11,2438,0.00,0.00,16,-10.16,-10.50,3.77,8.56,-3.42,0.64,13.76,0.00
64917,23.89,0.10,2404,0.00,0.00,16,-10.16,-8.50,3.77,8.03,-3.11,0.64,13.76,0.00
65105,24.00,0.12,2381,0.00,0.00,16,-2.42,-4.50,4.35,10.48,-3.11,0.74,13.76,0.00
65292,23.43,0.13,2334,0.00,0.00,16,1.45,6.50,4.64,10.28,-3.11,0.74,13.68,0.00
65495,15.85,0.13,2307,0.00,0.00,16,7.77,9.50,4.64,10.07,-2.82,0.74,13.76,0.00
65683,14.81,0.13,2310,0.00,0.00,16,8.48,6.00,4.50,9.66,-2.82,0.74,13.60,0.00
65870,14.36,0.12,2262,0.00,0.00,16,9.18,10.00,4.50,9.39,-2.82,0.74,13.68,0.00
66062,14.24,0.12,2268,0.00,0.00,16,8.12,7.50,4.35,9.04,-2.51,0.74,13.60,0.00
66250,14.47,0.12,2230,0.00,0.00,16,12.34,10.50,4.35,8.74,-2.51,0.74,13.68,0.00
66442,14.47,0.11,2196,0.00,0.00,16,13.75,13.00,4.35,8.44,-2.51,0.74,13.60,0.00
66645,14.24,0.12,2175,0.00,0.00,16,15.51,15.00,4.35,8.27,-2.20,0.74,13.68,0.00
66835,14.01,0.11,2134,0.00,0.00,16,19.02,18.50,4.35,8.06,-2.20,0.74,13.60,0.00
67023,13.90,0.13,2123,0.00,0.00,16,22.89,24.00,4.50,9.43,-2.20,0.80,13.60,0.00
67210,14.13,0.15,2173,0.00,0.00,16,24.30,25.00,5.08,10.33,-2.20,0.82,13.68,0.00
67398,13.90,0.15,2136,0.00,0.00,16,29.22,27.50,5.51,11.05,-2.20,0.82,13.68,0.00
67585,13.32,0.15,2117,0.00,0.00,16,29.22,29.00,5.66,10.79,-2.20,0.82,13.68,0.00
67788,14.24,0.16,2128,0.00,0.00,16,28.87,29.00,5.66,11.05,-2.20,0.82,13.76,0.00
67980,14.36,0.14,2130,0.00,0.00,16,24.30,25.00,5.37,9.89,-2.20,0.78,13.68,0.00
68168,14.24,0.13,2120,0.00,0.00,16,21.48,23.50,4.93,9.09,-2.20,0.76,13.76,0.00
68358,14.13,0.12,2100,0.00,0.00,16,24.30,24.00,4.79,8.60,-2.20,0.76,13.68,0.00
68548,14.47,0.11,2101,0.00,0.00,16,22.54,20.50,4.64,7.98,-2.20,0.76,13.76,0.00
68736,14.70,0.11,2108,0.00,0.00,16,21.48,21.00,4.50,7.74,-2.20,0.74,13.68,0.00
68926,14.70,0.10,2088,0.00,0.00,16,24.30,23.00,4.21,6.62,-2.20,0.74,13.76,0.00
69114,14.70,0.10,2082,0.00,0.00,16,24.65,24.50,4.06,6.66,-1.90,0.72,13.76,0.00
69317,14.81,0.09,2036,0.00,0.00,16,26.76,28.50,3.92,6.37,-1.90,0.72,13.60,0.00
69504,14.93,0.10,2040,0.00,0.00,16,29.22,28.50,3.77,6.51,-1.90,0.72,13.68,0.00
69692,14.93,0.09,2012,0.00,0.00,16,30.98,31.00,3.77,6.18,-1.90,0.72,13.68,0.00
69880,14.81,0.10,2012,0.00,0.00,16,32.03,31.00,3.77,6.29,-1.90,0.72,13.68,0.00
70067,14.47,0.09,1994,0.00,0.00,16,32.73,32.50,3.77,6.18,-1.60,0.74,13.60,0.00
70255,14.59,0.10,1986,0.00,0.00,16,32.38,32.00,3.77,6.40,-1.60,0.74,13.68,0.00
70457,14.59,0.09,1952,0.00,0.00,16,32.03,32.00,3.92,6.27,-1.60,0.74,13.60,0.00
70645,14.70,0.10,1950,0.00,0.00,16,32.03,32.00,3.92,6.62,-1.60,0.74,13.68,0.00
70828,14.81,0.10,1928,0.00,0.00,16,31.68,31.50,4.06,6.55,-1.60,0.74,13.68,0.00
71031,14.93,0.10,1915,0.00,0.00,16,31.33,31.00,4.06,6.66,-1.60,0.74,13.68,0.00
71219,14.70,0.11,1909,0.00,0.00,16,31.33,31.00,4.06,6.95,-1.60,0.74,13.76,0.00
71406,14.70,0.11,1908,0.00,0.00,16,31.33,31.00,4.21,6.92,-1.60,0.76,13.76,0.00
71594,14.81,0.11,1882,0.00,0.00,16,31.33,31.00,4.21,7.06,-1.60,0.76,13.68,0.00
71786,14.81,0.11,1867,0.00,0.00,16,30.98,30.50,4.21,7.10,-1.60,0.76,13.76,0.00
71973,14.70,0.11,1869,0.00,0.00,16,30.98,30.50,4.21,7.10,-1.60,0.76,13.60,0.00
72176,14.59,0.11,1867,0.00,0.00,16,30.62,30.50,4.35,7.10,-1.60,0.76,13.76,0.00
72364,14.70,0.12,1874,0.00,0.00,16,30.98,30.50,4.35,7.17,-1.60,0.76,13.68,0.00
72551,14.70,0.11,1848,0.00,0.00,16,30.27,30.50,4.35,6.95,-1.60,0.76,13.76,0.00
72739,14.59,0.12,1836,0.00,0.00,16,30.62,30.50,4.35,7.37,-1.60,0.76,13.68,0.00
72942,14.59,0.12,1828,0.00,0.00,16,30.27,30.00,4.35,6.88,-1.60,0.76,13.76,0.00
73130,14.47,0.11,1839,0.00,0.00,16,30.62,30.50,4.35,6.95,-1.60,0.76,13.68,0.00
73318,14.47,0.12,1805,0.00,0.00,16,29.92,30.00,4.35,7.06,-1.60,0.76,13.76,0.00
73510,14.70,0.11,1830,0.00,0.00,16,29.92,30.00,4.35,6.84,-1.60,0.76,13.76,0.00
73695,14.81,0.11,1790,0.00,0.00,16,29.92,29.50,4.35,6.84,-1.60,0.76,13.68,0.00
73898,14.93,0.12,1763,0.00,0.00,16,29.57,29.50,4.35,7.17,-1.60,0.76,13.76,0.00
74085,15.04,0.12,1786,0.00,0.00,16,29.92,29.50,4.35,7.17,-1.60,0.76,13.76,0.00
74272,14.70,0.12,1770,0.00,0.00,16,29.92,29.50,4.35,6.88,-1.60,0.76,13.68,0.00
74460,14.36,0.12,1758,0.00,0.00,16,29.57,29.50,4.35,7.14,-1.60,0.76,13.76,0.00
74647,14.47,0.12,1765,0.00,0.00,16,29.57,29.50,4.35,7.14,-1.60,0.76,13.68,0.00
74835,14.70,0.12,1742,0.00,0.00,16,29.57,29.00,4.35,7.03,-1.60,0.76,13.76,0.00
75038,14.70,0.12,1730,0.00,0.00,16,29.22,29.00,4.35,7.14,-1.60,0.76,13.68,0.00
75225,14.81,0.13,1760,0.00,0.00,16,29.57,29.50,4.35,7.24,-1.60,0.76,13.68,0.00
75413,14.70,0.12,1733,0.00,0.00,16,29.22,29.00,4.50,7.14,-1.60,0.76,13.68,0.00
75601,14.59,0.12,1714,0.00,0.00,16,28.87,28.50,4.50,7.03,-1.60,0.76,13.60,0.00
75803,14.47,0.11,1709,0.00,0.00,16,28.52,28.50,4.50,6.33,-1.60,0.74,13.68,0.00
75991,14.70,0.12,1732,0.00,0.00,16,29.22,29.00,4.35,6.88,-1.60,0.74,13.60,0.00
76179,15.04,0.11,1699,0.00,0.00,16,28.16,28.00,4.21,6.22,-1.60,0.74,13.76,0.00
76366,15.16,0.11,1720,0.00,0.00,16,28.52,28.50,4.06,6.11,-1.60,0.74,13.68,0.00
76554,14.93,0.10,1674,0.00,0.00,16,27.81,27.50,4.06,5.98,-1.60,0.74,13.76,0.00
76750,14.70,0.11,1693,0.00,0.00,16,27.81,28.00,4.06,6.11,-1.60,0.72,13.68,0.00
76937,14.59,0.11,1678,0.00,0.00,16,28.16,27.50,4.06,6.11,-1.60,0.72,13.76,0.00
77125,14.36,0.10,1660,0.00,0.00,16,27.46,27.50,4.06,5.40,-1.60,0.72,13.68,0.00
77328,14.24,0.11,1651,0.00,0.00,16,27.46,27.00,4.06,5.94,-1.60,0.72,13.76,0.00
77515,14.36,0.11,1664,0.00,0.00,16,27.81,27.50,4.06,6.01,-1.60,0.72,13.76,0.00
77707,14.70,0.11,1640,0.00,0.00,16,27.46,27.00,4.06,6.00,-1.60,0.72,13.68,0.00
77899,14.93,0.09,1630,0.00,0.00,16,27.11,27.00,4.06,4.86,-1.60,0.70,13.76,0.00
78090,14.93,0.10,1616,0.00,0.00,16,25.35,25.00,3.77,4.85,-1.60,0.68,13.68,0.00
78281,15.04,0.09,1548,0.00,0.00,16,21.13,20.00,3.63,4.97,-1.60,0.66,13.76,0.00
78469,17.23,0.09,1609,0.00,0.00,16,15.51,16.50,3.77,4.85,-1.60,0.66,13.68,0.00
78665,20.33,0.09,1568,0.00,0.00,16,14.10,14.00,3.77,4.73,-1.60,0.66,13.60,0.00
78850,23.77,0.09,1526,0.00,0.00,16,14.10,14.00,3.92,4.73,-1.60,0.66,13.76,0.00
79042,25.04,0.09,1494,0.00,0.00,16,14.10,14.00,3.92,4.64,-1.60,0.66,13.60,0.00
79236,24.12,0.08,1436,0.00,0.00,16,14.10,14.00,3.77,3.99,-1.60,0.66,13.76,0.00
79423,23.77,0.09,1424,0.00,0.00,16,14.10,14.00,3.77,4.40,-1.60,0.66,13.60,0.00
79617,24.12,0.09,1389,0.00,0.00,16,14.10,22.00,3.77,4.37,-1.60,0.66,13.76,0.00
79804,24.12,0.10,1360,0.00,0.00,16,14.10,22.00,3.63,4.32,-1.60,0.66,13.68,0.00
79992,24.12,0.09,1376,0.00,0.00,16,14.10,20.00,3.63,4.32,-1.60,0.66,13.68,0.00
80184,24.00,0.10,1342,0.00,0.00,16,14.10,21.00,3.48,4.37,-1.60,0.66,13.68,0.00
80371,22.16,0.10,1322,0.00,0.00,16,14.10,21.00,3.63,4.43,-1.60,0.66,13.68,0.00
80559,16.65,0.10,1312,0.00,0.00,16,14.10,21.00,3.63,4.26,-1.60,0.66,13.76,0.00
80762,14.81,0.10,1295,0.00,0.00,16,14.10,21.00,3.48,4.32,-1.60,0.66,13.76,0.00
80953,13.67,0.10,1287,0.00,0.00,16,14.10,20.00,3.48,4.21,-1.60,0.66,13.76,0.00
81140,13.55,0.10,1268,0.00,0.00,16,14.10,20.00,3.48,4.24,-1.60,0.66,13.76,0.00
81328,13.55,0.10,1242,0.00,0.00,16,14.10,20.00,3.48,4.13,-1.60,0.66,13.68,0.00
81515,13.67,0.10,1222,0.00,0.00,16,14.10,21.50,3.63,4.13,-1.60,0.66,13.76,0.00
81718,13.67,0.10,1216,0.00,0.00,16,14.10,20.50,3.48,3.67,-1.60,0.64,13.68,0.00
81906,13.55,0.09,1194,0.00,0.00,16,14.10,21.00,3.48,3.58,-1.30,0.64,13.76,0.00
82093,13.55,0.10,1110,0.00,0.00,16,14.10,22.00,3.48,3.69,-1.30,0.64,13.68,0.00
82296,13.78,0.10,1045,0.00,0.00,16,14.10,22.00,3.63,3.40,-1.30,0.64,13.76,0.00
82484,13.90,0.11,982,0.00,0.00,16,14.10,22.00,3.77,3.60,-1.30,0.64,13.84,0.00
82672,13.90,0.11,957,0.00,0.00,16,14.10,22.00,3.92,3.58,-1.30,0.64,13.68,0.00
82859,13.67,0.11,929,0.00,0.00,16,14.10,22.00,4.06,3.43,-1.30,0.64,13.68,0.00
83062,13.67,0.10,914,0.00,0.00,16,14.10,22.00,4.21,3.08,-1.30,0.64,13.68,0.00
83250,13.44,0.10,892,0.00,0.00,16,14.10,22.00,4.21,2.94,-1.30,0.64,13.68,0.00
83434,13.32,0.11,811,0.00,0.00,16,14.10,22.00,4.35,3.02,-1.30,0.64,13.60,0.00
83621,13.32,0.11,799,0.00,0.00,16,14.10,22.00,4.50,3.06,-1.30,0.64,13.76,0.00
83809,13.44,0.11,819,0.00,0.00,16,14.10,21.00,4.64,2.97,-1.30,0.64,13.68,0.00
84012,14.13,0.11,796,0.00,0.00,16,14.10,22.00,4.64,3.00,-1.30,0.64,13.68,0.00
84199,14.70,0.12,773,0.00,0.00,16,14.10,22.00,4.79,3.00,-1.30,0.64,13.68,0.00
84387,14.93,0.11,802,0.00,0.00,16,14.10,19.00,4.79,3.03,-1.30,0.64,13.76,0.00
84574,15.39,0.11,795,0.00,0.00,16,14.10,19.00,4.79,3.08,-1.30,0.64,13.76,0.00
84762,15.73,0.12,792,0.00,0.00,16,14.10,18.50,4.79,3.06,-1.30,0.64,13.68,0.00
84965,15.85,0.11,804,0.00,0.00,16,14.10,16.50,4.93,3.06,-1.30,0.64,13.68,0.00
85152,15.96,0.11,791,0.00,0.00,16,14.10,17.00,4.79,3.03,-1.30,0.64,13.76,0.00
85340,15.85,0.12,801,0.00,0.00,16,14.10,16.00,4.93,3.08,-1.30,0.64,13.60,0.00
85527,15.85,0.11,806,0.00,0.00,16,14.10,15.00,4.79,3.08,-1.30,0.64,13.68,0.00
85730,15.85,0.11,802,0.00,0.00,16,14.10,15.00,4.93,3.06,-1.30,0.64,13.52,0.00
85918,15.85,0.12,805,0.00,0.00,16,14.10,14.50,4.79,3.06,-1.30,0.64,13.76,0.00
86105,15.73,0.12,800,0.00,0.00,16,14.10,14.50,4.79,3.11,-1.30,0.64,13.68,0.00
86293,15.73,0.11,800,0.00,0.00,16,14.10,14.50,4.79,3.06,-1.30,0.64,13.68,0.00
86496,15.73,0.11,812,0.00,0.00,16,14.10,13.00,4.93,3.06,-1.30,0.64,13.60,0.00
86684,15.73,0.12,797,0.00,0.00,16,14.10,14.50,4.93,3.11,-1.30,0.64,13.68,0.00
86871,15.50,0.11,818,0.00,0.00,16,14.10,12.50,4.93,3.11,-1.30,0.64,13.76,0.00
87059,15.39,0.12,815,0.00,0.00,16,14.10,14.00,4.79,3.11,-1.30,0.64,13.76,0.00
87246,15.39,0.11,808,0.00,0.00,16,14.10,14.00,4.79,3.11,-1.30,0.64,13.68,0.00
87449,15.39,0.11,807,0.00,0.00,16,14.10,14.00,4.79,3.11,-1.30,0.64,13.76,0.00
87637,15.39,0.11,822,0.00,0.00,16,14.10,12.00,4.79,3.11,-1.30,0.64,13.76,0.00
87817,15.16,0.11,811,0.00,0.00,16,14.10,13.50,4.79,3.11,-1.30,0.64,13.68,0.00
88020,15.16,0.11,815,0.00,0.00,16,14.10,13.00,4.79,3.11,-1.30,0.64,13.68,0.00
88208,15.16,0.11,826,0.00,0.00,16,14.10,12.50,4.79,3.06,-1.30,0.64,13.68,0.00
88389,15.16,0.11,812,0.00,0.00,16,14.10,14.00,4.79,3.08,-1.30,0.64,13.60,0.00
88592,15.16,0.11,811,0.00,0.00,16,14.10,13.50,4.79,3.11,-1.30,0.64,13.68,0.00
88771,15.16,0.11,827,0.00,0.00,16,14.10,12.50,4.79,3.06,-1.30,0.64,13.60,0.00
88963,15.04,0.11,822,0.00,0.00,16,14.10,13.00,4.79,3.06,-1.30,0.64,13.68,0.00
89153,14.93,0.11,812,0.00,0.00,16,14.10,14.00,4.79,3.11,-1.30,0.64,13.76,0.00
89356,14.93,0.11,824,0.00,0.00,16,14.10,13.00,4.79,3.06,-1.30,0.64,13.68,0.00
89544,14.81,0.11,822,0.00,0.00,16,14.10,13.50,4.79,3.06,-1.30,0.64,13.68,0.00
89730,14.70,0.11,821,0.00,0.00,16,14.10,13.50,4.79,3.03,-1.30,0.64,13.60,0.00
89918,14.59,0.11,815,0.00,0.00,16,14.10,14.00,4.79,3.06,-1.30,0.64,13.68,0.00
90105,14.70,0.11,827,0.00,0.00,16,14.10,13.00,4.79,3.03,-1.30,0.64,13.68,0.00
90308,14.70,0.11,816,0.00,0.00,16,14.10,14.00,4.79,3.06,-1.30,0.64,13.68,0.00
90496,14.81,0.11,815,0.00,0.00,16,14.10,13.00,4.64,3.06,-1.30,0.64,13.68,0.00
90691,14.70,0.11,820,0.00,0.00,16,14.10,13.50,4.64,3.02,-1.30,0.64,13.68,0.00
90875,14.70,0.11,805,0.00,0.00,16,14.10,15.50,4.64,3.06,-1.30,0.64,13.84,0.00
91063,14.70,0.11,810,0.00,0.00,16,14.10,14.00,4.79,3.02,-1.30,0.64,13.68,0.00
91250,14.70,0.11,814,0.00,0.00,16,14.10,14.00,4.79,3.02,-1.30,0.64,13.68,0.00
91453,14.81,0.11,810,0.00,0.00,16,14.10,14.00,4.79,3.03,-1.30,0.64,13.68,0.00
91641,14.70,0.11,812,0.00,0.00,16,14.10,13.00,4.79,3.06,-1.30,0.64,13.60,0.00
91835,14.81,0.11,826,0.00,0.00,16,14.10,12.50,4.79,3.02,-1.30,0.64,13.68,0.00
92025,14.81,0.11,821,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.30,0.64,13.52,0.00
92216,14.70,0.11,799,0.00,0.00,16,14.10,15.50,4.79,3.06,-1.30,0.64,13.68,0.00
92411,14.81,0.11,820,0.00,0.00,16,14.10,13.00,4.79,3.03,-1.30,0.64,13.52,0.00
92601,14.81,0.11,828,0.00,0.00,16,14.10,13.50,4.64,3.03,-1.30,0.64,13.68,0.00
92789,14.70,0.11,812,0.00,0.00,16,14.10,14.00,4.64,3.03,-1.30,0.64,13.44,0.00
92977,14.59,0.11,823,0.00,0.00,16,14.10,13.00,4.64,3.06,-1.30,0.64,13.68,0.00
93164,14.59,0.11,823,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.30,0.64,13.60,0.00
93361,14.70,0.11,808,0.00,0.00,16,14.10,14.50,4.64,3.02,-1.30,0.64,13.52,0.00
93550,14.70,0.11,822,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.30,0.64,13.68,0.00
93738,14.70,0.11,815,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.30,0.64,13.76,0.00
93926,14.70,0.11,812,0.00,0.00,16,14.10,14.00,4.64,3.06,-1.30,0.64,13.68,0.00
94113,14.47,0.11,806,0.00,0.00,16,14.10,15.00,4.79,3.06,-1.30,0.64,13.68,0.00
94316,14.59,0.11,816,0.00,0.00,16,14.10,13.50,4.79,3.02,-1.30,0.64,13.68,0.00
94505,14.70,0.11,807,0.00,0.00,16,14.10,14.50,4.79,3.02,-1.30,0.64,13.76,0.00
94693,14.70,0.11,810,0.00,0.00,16,14.10,13.50,4.79,3.03,-1.30,0.64,13.60,0.00
94880,14.70,0.11,822,0.00,0.00,16,14.10,13.00,4.79,3.02,-1.30,0.64,13.68,0.00
