Time,Air/Fuel Correction #1 (%),Battery Voltage (V),Engine Load (g/cyl),Air/Fuel Learning #1 (%),Advance Multiplier,Vehicle Speed (KPH),Neutral Position Switch Signal (On/Off),Primary Wastegate Duty Cycle (%),Intake Air Temperature (B C),Manifold Absolute Pressure (Bar),Air Flow Sensor Voltage (V),Mass Air Flow (g/s),Knock Correction (B BTDC),Engine Speed (RPM),Ignition Timing (B BTDC),Throttle Opening Angle (%),Coolant Temperature (B C),Air/Fuel Sensor #1 (AFR),Air/Fuel Correction #3 (%),Knock Signal #1 (On/Off),Fuel Injector #1 Pulse Width (%),
36976, 0.78, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.28, 0, 820, 9, 0, 90, 14.81, 0, 0, 1.4,
37211, 0.78, 0.47, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.33, 0, 835, 7.5, 0, 90, 14.59, 0, 0, 1.43,
37445, 0.78, 0.5, -5.47, 16, 0, 1, 0, 66, 0.33, 1.26, 3.33, 0, 812, 10, 0, 90, 14.7, 0, 0, 1.39,
37679, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.26, 3.31, 0, 808, 10.5, 0, 90, 14.59, 0, 0, 1.38,
37914, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.33, 0, 824, 8.5, 0, 90, 14.47, 0, 0, 1.41,
38148, -0.78, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 810, 10.5, 0, 90, 14.24, 0, 0, 1.38,
38367, -0.78, 0.5, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.31, 0, 800, 11.5, 0, 90, 14.36, 0, 0, 1.36,
38601, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.26, 3.28, 0, 818, 9.5, 0, 90, 14.7, 0, 0, 1.4,
38836, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 805, 10.5, 0, 90, 14.7, 0, 0, 1.37,
39070, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.31, 0, 816, 9.5, 0, 90, 14.7, 0, 0, 1.39,
39305, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.23, 0, 812, 9.5, 0, 90, 14.59, 0, 0, 1.39,
39524, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.23, 0, 819, 9, 0, 90, 14.7, 0, 0, 1.4,
39758, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.26, 3.25, 0, 798, 11, 0, 90, 14.7, 0, 0, 1.36,
39992, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 820, 8.5, 0, 90, 14.81, 0, 0, 1.4,
40227, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.23, 0, 814, 9.5, 0, 90, 14.7, 0, 0, 1.39,
40461, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 790, 11.5, 0, 90, 14.7, 0, 0, 1.35,
40695, 0.78, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 822, 8, 0, 90, 14.81, 0, 0, 1.4,
40914, 0, 0.47, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.19, 0, 814, 9.5, 0, 90, 14.47, 0, 0, 1.39,
41149, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.26, 3.25, 0, 794, 11.5, 0, 90, 14.59, 0, 0, 1.35,
41383, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.26, 3.31, 0, 810, 9.5, 0, 90, 14.59, 0, 0, 1.38,
41618, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.21, 0, 806, 8, 0, 90, 14.59, 0, 0, 1.38,
41852, 0, 0.5, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 806, 9.5, 0, 90, 14.59, 0, 0, 1.38,
42071, -0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 802, 10, 0, 91, 14.36, 0, 0, 1.37,
42305, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.21, 0, 804, 9.5, 0, 91, 14.59, 0, 0, 1.37,
42540, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 789, 11, 0, 91, 14.59, 0, 0, 1.35,
42774, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.26, 3.28, 0, 814, 8, 0, 91, 14.7, 0, 0, 1.39,
43008, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.26, 3.25, 0, 804, 9.5, 0, 91, 14.7, 0, 0, 1.37,
43243, 0, 0.5, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.31, 0, 804, 9.5, 0, 91, 14.7, 0, 0, 1.37,
43462, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 804, 9.5, 0, 91, 14.81, 0, 0, 1.37,
43696, 0.78, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.28, 0, 809, 9, 0, 91, 14.81, 0, 0, 1.38,
43930, 0, 0.5, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.28, 0, 784, 11.5, 0, 91, 14.7, 0, 0, 1.34,
44165, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.28, 0, 800, 9.5, 0, 91, 14.7, 0, 0, 1.37,
44399, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 819, 7.5, 0, 91, 14.7, 0, 0, 1.4,
44618, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 793, 10.5, 0, 91, 14.7, 0, 0, 1.35,
44852, -0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.26, 3.25, 0, 804, 9.5, 0, 91, 14.47, 0, 0, 1.37,
45087, -0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 807, 9, 0, 91, 14.47, 0, 0, 1.38,
45321, 0, 0.5, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 790, 10.5, 0, 91, 14.7, 0, 0, 1.35,
45556, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 804, 9, 0, 91, 14.7, 0, 0, 1.37,
45774, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.23, 0, 808, 9, 0, 91, 14.59, 0, 0, 1.38,
46009, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.28, 0, 794, 10.5, 0, 91, 14.59, 0, 0, 1.36,
46243, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.28, 0, 792, 10.5, 0, 91, 14.81, 0, 0, 1.35,
46477, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 813, 8, 0, 91, 14.7, 0, 0, 1.39,
46712, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 796, 10.5, 0, 91, 14.7, 0, 0, 1.36,
46946, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.23, 0, 786, 11, 0, 91, 14.81, 0, 0, 1.34,
47165, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.23, 0, 804, 9.5, 0, 91, 14.81, 0, 0, 1.37,
47400, 0, 0.5, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 801, 9.5, 0, 91, 14.7, 0, 0, 1.37,
47634, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 790, 11.5, 0, 91, 14.7, 0, 0, 1.35,
47869, 0, 0.47, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.21, 0, 810, 8.5, 0, 91, 14.7, 0, 0, 1.38,
48087, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 803, 9.5, 0, 91, 14.7, 0, 0, 1.37,
48322, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.23, 0, 792, 10.5, 0, 91, 14.59, 0, 0, 1.35,
48556, -0.78, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 807, 9, 0, 91, 14.59, 0, 0, 1.38,
48790, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 801, 9.5, 0, 91, 14.59, 0, 1, 1.37,
49025, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 799, 9.5, 0, 91, 14.7, 0, 0, 1.36,
49259, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.23, 0, 807, 9, 0, 91, 14.7, 0, 0, 1.38,
49478, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 810, 8.5, 0, 91, 14.7, 0, 0, 1.38,
49712, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 793, 10.5, 0, 91, 14.7, 0, 0, 1.35,
49947, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 800, 9.5, 0, 91, 14.81, 0, 0, 1.37,
50181, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 807, 9, 0, 91, 14.59, 0, 1, 1.38,
50416, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 788, 11, 0, 91, 14.7, 0, 0, 1.35,
50634, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 810, 8.5, 0, 91, 14.7, 0, 0, 1.38,
50869, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 814, 8, 0, 92, 14.7, 0, 1, 1.39,
51103, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 799, 9.5, 0, 92, 14.59, 0, 0, 1.36,
51338, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 802, 9.5, 0, 92, 14.59, 0, 0, 1.37,
51572, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 804, 9.5, 0, 92, 14.47, 0, 0, 1.37,
51791, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 804, 9.5, 0, 92, 14.47, 0, 0, 1.37,
52025, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.23, 0, 809, 8.5, 0, 92, 14.47, 0, 0, 1.38,
52260, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.26, 3.25, 0, 803, 9.5, 0, 92, 14.59, 0, 0, 1.37,
52494, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.23, 0, 799, 10, 0, 92, 14.7, 0, 0, 1.36,
52728, 0.78, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 810, 8.5, 0, 92, 14.81, 0, 0, 1.38,
52947, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 810, 9, 0, 92, 14.81, 0, 0, 1.38,
53182, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 788, 11.5, 0, 92, 14.7, 0, 0, 1.34,
53416, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 810, 8.5, 0, 92, 14.7, 0, 0, 1.38,
53650, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 814, 8.5, 0, 92, 14.59, 0, 0, 1.39,
53885, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.26, 3.25, 0, 800, 10, 0, 92, 14.47, 0, 0, 1.37,
54119, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 793, 10.5, 0, 92, 14.36, 0, 0, 1.35,
54338, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 811, 8.5, 0, 92, 14.59, 0, 0, 1.38,
54573, 0, 0.5, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 798, 10.5, 0, 92, 14.7, 0, 0, 1.36,
54807, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 808, 9, 0, 92, 14.59, 0, 0, 1.38,
55041, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 808, 9, 0, 92, 14.59, 0, 0, 1.38,
55276, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 797, 10, 0, 92, 14.59, 0, 0, 1.36,
55510, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.26, 3.25, 0, 794, 10.5, 0, 92, 14.81, 0, 0, 1.36,
55729, 0.78, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 810, 8.5, 0, 92, 14.81, 0, 0, 1.38,
55963, 0.78, 0.5, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.28, 0, 809, 9, 0, 92, 14.81, 0, 0, 1.38,
56198, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 799, 10, 0, 92, 14.81, 0, 0, 1.36,
56432, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 804, 9.5, 0, 92, 14.81, 0, 0, 1.37,
56666, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.28, 0, 813, 8.5, 0, 92, 14.81, 0, 0, 1.39,
56901, 0.78, 0.47, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 809, 9.5, 0, 92, 14.7, 0, 0, 1.38,
57120, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.26, 3.25, 0, 815, 8.5, 0, 92, 14.81, 0, 0, 1.39,
57354, 0.78, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.25, 0, 808, 9.5, 0, 92, 14.7, 0, 0, 1.38,
57588, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.28, 0, 800, 9.5, 0, 92, 14.7, 0, 0, 1.37,
57823, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.34, 1.24, 3.25, 0, 816, 8.5, 0, 92, 14.59, 0, 0, 1.39,
58057, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.28, 0, 815, 9, 0, 92, 14.59, 0, 0, 1.39,
58276, 0.78, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.26, 3.28, 0, 812, 9, 0, 92, 14.59, 0, 0, 1.39,
58510, 0, 0.48, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.28, 0, 808, 9.5, 0, 92, 14.7, 0, 0, 1.38,
58745, 0, 0.49, -5.47, 16, 0, 1, 0, 66, 0.33, 1.24, 3.28, 0, 802, 10, 0, 92, 14.59, 0, 0, 1.37,
61761, 0, 0.49, -5.47, 16, 0, 1, 0, 67, 0.34, 1.24, 3.28, 0, 807, 9.5, 0, 93, 14.59, 0, 1, 1.38,
61995, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.34, 1.24, 3.28, 0, 805, 9.5, 0, 93, 14.7, 0, 0, 1.37,
62230, 0, 0.47, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 821, 8, 0, 93, 14.7, 0, 0, 1.4,
62464, 0, 0.49, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 792, 11, 0, 93, 14.7, 0, 0, 1.35,
62699, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 812, 9, 0, 93, 14.81, 0, 0, 1.38,
62918, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.34, 1.26, 3.28, 0, 822, 8, 0, 93, 14.81, 0, 0, 1.4,
63152, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 810, 9.5, 0, 93, 14.7, 0, 0, 1.38,
63386, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 813, 9, 0, 93, 14.59, 0, 0, 1.39,
63621, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 808, 9.5, 0, 93, 14.59, 0, 0, 1.38,
63855, 0, 0.49, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.31, 0, 798, 10.5, 0, 93, 14.7, 0, 0, 1.36,
64089, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.34, 1.26, 3.25, 0, 808, 9.5, 0, 93, 14.7, 0, 0, 1.38,
64309, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 828, 8, 0, 93, 14.59, 0, 0, 1.41,
64543, 0, 0.49, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 814, 9.5, 0, 93, 14.59, 0, 0, 1.39,
64777, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.23, 0, 806, 10, 0, 93, 14.7, 0, 0, 1.37,
65012, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.26, 3.25, 0, 827, 8, 0, 93, 14.59, 0, 0, 1.41,
65246, -0.78, 0.5, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 804, 10.5, 0, 93, 14.47, 0, 0, 1.37,
65465, 0, 0.49, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 801, 10.5, 0, 93, 14.47, 0, 0, 1.37,
65699, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 819, 8.5, 0, 93, 14.7, 0, 0, 1.4,
65933, 0, 0.49, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 812, 9.5, 0, 93, 14.7, 0, 0, 1.39,
66168, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 810, 9.5, 0, 93, 14.81, 0, 0, 1.38,
66403, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.26, 3.25, 0, 820, 8.5, 0, 93, 14.7, 0, 0, 1.4,
Time,Air/Fuel Correction #1 (%),Engine Load (g/cyl),Air/Fuel Learning #1 (%),Advance Multiplier,Vehicle Speed (KPH),Neutral Position Switch Signal (On/Off),Primary Wastegate Duty Cycle (%),Intake Air Temperature (B C),Manifold Absolute Pressure (Bar),Air Flow Sensor Voltage (V),Mass Air Flow (g/s),Knock Correction (B BTDC),Engine Speed (RPM),Ignition Timing (B BTDC),Throttle Opening Angle (%),Air/Fuel Sensor #1 (AFR),Air/Fuel Correction #3 (%),Knock Signal #1 (On/Off),Fuel Injector #1 Pulse Width (%),
66637, 0.78, 0.49, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 807, 9, 0, 14.81, 0, 0, 1.38,
66856, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 802, 10.5, 0, 14.81, 0, 0, 1.37,
67090, 0.78, 0.47, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 826, 8, 0, 14.7, 0, 0, 1.41,
67309, 0, 0.49, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 811, 9.5, 0, 14.59, 0, 0, 1.38,
67528, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 801, 10.5, 0, 14.59, 0, 0, 1.37,
67746, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 812, 9.5, 0, 14.7, 0, 0, 1.39,
67981, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 835, 7, 0, 14.59, 0, 0, 1.43,
68200, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.26, 3.28, 0, 809, 10, 0, 14.47, 0, 0, 1.38,
68419, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 815, 9.5, 0, 14.59, 0, 0, 1.39,
68637, 0, 0.49, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 813, 10.5, 0, 14.7, 0, 0, 1.39,
68873, 0.78, 0.49, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 798, 11, 0, 14.7, 0, 0, 1.36,
69092, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 819, 8.5, 0, 14.7, 0, 0, 1.4,
69311, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 813, 9.5, 0, 14.7, 0, 0, 1.39,
69545, 0, 0.49, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 798, 11, 0, 14.59, 0, 0, 1.36,
69764, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 814, 9.5, 0, 14.7, 0, 0, 1.39,
69982, 0, 0.47, -5.47, 16, 0, 1, 0, 67, 0.33, 1.26, 3.23, 0, 822, 8.5, 0, 14.59, 0, 0, 1.4,
70201, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 822, 9, 0, 14.59, 0, 0, 1.4,
70436, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 810, 11.5, 0, 14.59, 0, 0, 1.38,
70655, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 816, 9.5, 0, 14.7, 0, 0, 1.39,
70873, 0, 0.49, -5.47, 16, 0, 1, 0, 67, 0.33, 1.26, 3.31, 0, 811, 10, 0, 14.7, 0, 0, 1.38,
71092, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 806, 10.5, 0, 14.7, 0, 0, 1.38,
71327, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.28, 0, 803, 10.5, 0, 14.59, 0, 0, 1.37,
71545, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 816, 9.5, 0, 14.59, 0, 0, 1.39,
71764, 0, 0.49, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 796, 11, 0, 14.7, 0, 0, 1.36,
71998, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 811, 9.5, 0, 14.7, 0, 0, 1.38,
72217, 0, 0.47, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.23, 0, 828, 8, 0, 14.59, 0, 0, 1.41,
72436, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 806, 10.5, 0, 14.59, 0, 0, 1.38,
72655, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 822, 8, 0, 14.81, 0, 0, 1.4,
72889, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 816, 9.5, 0, 14.7, 0, 0, 1.39,
73108, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 819, 9, 0, 14.81, 0, 0, 1.4,
73327, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 813, 9.5, 0, 14.7, 0, 0, 1.39,
73545, 0, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.25, 0, 812, 9.5, 0, 14.7, 0, 0, 1.38,
73780, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.23, 0, 806, 10.5, 0, 14.7, 0, 0, 1.38,
73998, 0.78, 0.48, -5.47, 16, 0, 1, 0, 67, 0.33, 1.24, 3.23, 0, 809, 10, 0, 14.7, 0, 0, 1.38,
Time,Knock Correction (B BTDC),Engine Speed (RPM),Air Flow Sensor Voltage (V),Mass Air Flow (g/s),Ignition Timing (B BTDC),Air/Fuel Correction #3 (%),Knock Signal #1 (On/Off),Throttle Opening Angle (%),Air/Fuel Sensor #1 (AFR),Air/Fuel Learning #1 (%),Advance Multiplier,Air/Fuel Correction #1 (%),Engine Load (g/cyl),Vehicle Speed (KPH),Intake Air Temperature (B C),Manifold Absolute Pressure (Bar),Neutral Position Switch Signal (On/Off),Primary Wastegate Duty Cycle (%),Fuel Injector #1 Pulse Width (%),Engine Load (Calculated) (g/rev),
74218, 0, 817, 1.24, 3.25, 9, 0, 0, 0, 14.47, -5.47, 16, 0, 0.48, 0, 67, 0.33, 1, 0, 1.39, 0.24,
74437, 0, 817, 1.24, 3.25, 9, 0, 0, 0, 14.47, -5.47, 16, 0, 0.48, 0, 67, 0.33, 1, 0, 1.39, 0.24,
74671, 0, 800, 1.24, 3.25, 10.5, 0, 0, 0, 14.59, -5.47, 16, 0, 0.48, 0, 67, 0.33, 1, 0, 1.37, 0.24,
74890, 0, 822, 1.24, 3.25, 8, 0, 0, 0, 14.59, -5.47, 16, 0, 0.48, 0, 67, 0.33, 1, 0, 1.4, 0.24,
75109, 0, 810, 1.24, 3.25, 9.5, 0, 0, 0, 14.59, -5.47, 16, 0, 0.48, 0, 67, 0.33, 1, 0, 1.38, 0.24,
Time,Knock Correction (B BTDC),Engine Speed (RPM),Air Flow Sensor Voltage (V),Mass Air Flow (g/s),Ignition Timing (B BTDC),Air/Fuel Correction #3 (%),Knock Signal #1 (On/Off),Throttle Opening Angle (%),Air/Fuel Sensor #1 (AFR),Air/Fuel Learning #1 (%),Advance Multiplier,Air/Fuel Correction #1 (%),Vehicle Speed (KPH),Intake Air Temperature (B C),Manifold Absolute Pressure (Bar),Neutral Position Switch Signal (On/Off),Primary Wastegate Duty Cycle (%),Fuel Injector #1 Pulse Width (%),Engine Load (Calculated) (g/rev),
75343, 0, 797, 1.24, 3.25, 10.5, 0, 0, 0, 14.7, -5.47, 16, 0, 0, 67, 0.33, 1, 0, 1.36, 0.24,
75562, 0, 809, 1.24, 3.23, 9.5, 0, 0, 0, 14.7, -5.47, 16, 0, 0, 67, 0.33, 1, 0, 1.38, 0.24,
75765, 0, 796, 1.24, 3.23, 10.5, 0, 0, 0, 14.7, -5.47, 16, 0, 0, 67, 0.33, 1, 0, 1.36, 0.24,
75968, 0, 810, 1.24, 3.21, 9, 0, 0, 0, 14.7, -5.47, 16, 0, 0, 67, 0.33, 1, 0, 1.38, 0.24,
76171, 0, 801, 1.24, 3.21, 10, 0, 0, 0, 14.59, -5.47, 16, 0, 0, 67, 0.33, 1, 0, 1.37, 0.24,
76390, 0, 810, 1.24, 3.23, 9.5, 0, 0, 0, 14.7, -5.47, 16, 0, 0, 67, 0.33, 1, 0, 1.38, 0.24,
