Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
55082,14.16,0.18,1640,0.00,0.00,16,9.53,10.00,10.13,-1.49,0.64,82
57954,14.04,0.19,1619,0.00,0.00,16,9.53,11.50,10.03,-1.49,0.64,84
58126,14.00,0.18,1636,0.00,0.00,16,9.53,11.50,9.97,-1.49,0.64,84
58313,14.22,0.19,1635,0.00,0.00,16,9.53,11.50,10.08,-1.49,0.64,84
58485,14.04,0.18,1618,0.00,0.00,16,9.53,13.50,9.88,-1.49,0.64,84
58673,13.96,0.19,1625,0.00,0.00,16,9.53,12.50,10.08,-1.49,0.64,84
58848,14.25,0.19,1624,0.00,0.00,16,9.53,12.00,10.03,-1.49,0.64,84
59035,14.43,0.19,1616,0.00,0.00,16,9.53,13.00,10.08,-1.49,0.64,84
59223,14.00,0.19,1628,0.00,0.00,16,9.53,11.50,10.17,-1.49,0.64,84
59395,14.13,0.18,1627,0.00,0.00,16,9.18,12.00,9.97,-1.49,0.64,84
59582,14.15,0.19,1623,0.00,0.00,16,9.53,13.00,10.07,-1.49,0.64,84
59770,13.79,0.19,1619,0.00,0.00,16,9.53,13.00,10.07,-1.49,0.64,84
59957,13.98,0.19,1617,0.00,0.00,16,9.53,13.00,9.97,-1.49,0.64,84
60132,14.08,0.19,1628,0.00,0.00,16,9.53,11.50,10.03,-1.49,0.64,84
60320,14.16,0.19,1624,0.00,0.00,16,9.53,12.50,9.97,-1.49,0.64,84
60492,14.20,0.19,1616,0.00,0.00,16,9.53,13.00,10.03,-1.49,0.64,84
60679,14.69,0.19,1602,0.00,0.00,16,9.53,14.00,10.08,-1.49,0.64,84
60866,14.06,0.19,1613,0.00,0.00,16,9.53,11.50,9.97,-1.49,0.64,84
61038,14.32,0.19,1623,0.00,0.00,16,9.53,11.50,10.03,-1.49,0.64,84
61226,14.18,0.19,1619,0.00,0.00,16,9.53,12.50,9.97,-1.49,0.64,84
61413,14.32,0.19,1622,0.00,0.00,16,9.53,12.00,10.08,-1.49,0.64,84
61588,14.10,0.18,1619,0.00,0.00,16,9.53,12.00,10.03,-1.49,0.64,84
61775,13.83,0.19,1614,0.00,0.00,16,9.53,13.00,10.08,-1.49,0.64,84
61962,14.08,0.19,1624,0.00,0.00,16,9.53,12.00,10.03,-1.49,0.64,84
62150,14.13,0.18,1622,0.00,0.00,16,9.53,12.00,10.03,-1.49,0.64,84
62322,14.32,0.19,1626,0.00,0.00,16,9.53,11.50,10.08,-1.49,0.64,84
62509,14.15,0.18,1615,0.00,0.00,16,9.53,12.50,9.88,-1.49,0.64,84
62681,14.35,0.19,1615,0.00,0.00,16,9.53,13.00,10.17,-1.49,0.64,84
62869,13.80,0.19,1631,0.00,0.00,16,9.53,11.00,10.08,-1.49,0.64,84
63056,13.97,0.19,1613,0.00,0.00,16,9.53,13.00,10.08,-1.49,0.64,84
63228,14.20,0.18,1636,0.00,0.00,16,9.53,11.50,9.88,-1.49,0.64,84
63416,14.25,0.19,1616,0.00,0.00,16,9.53,13.00,9.88,-1.49,0.64,84
63603,14.12,0.19,1618,0.00,0.00,16,9.53,13.00,10.13,-1.49,0.64,84
63775,14.20,0.18,1632,0.00,0.00,16,9.53,11.50,10.08,-1.49,0.64,84
63962,14.00,0.18,1624,0.00,0.00,16,9.53,12.50,10.08,-1.49,0.64,84
64139,14.27,0.18,1616,0.00,0.00,16,9.53,12.00,9.88,-1.49,0.64,86
64326,13.90,0.19,1626,0.00,0.00,16,9.53,11.50,10.13,-1.49,0.64,86
64514,13.81,0.19,1620,0.00,0.00,16,9.53,12.00,9.97,-1.49,0.64,86
64701,14.00,0.19,1616,0.00,0.00,16,9.53,14.00,10.08,-1.49,0.64,86
64889,14.06,0.18,1618,0.00,0.00,16,9.53,12.00,9.97,-1.49,0.64,86
65061,14.39,0.19,1610,0.00,0.00,16,9.53,12.00,9.97,-1.49,0.64,86
65233,14.78,0.18,1620,0.00,0.00,16,9.53,11.50,10.08,-1.49,0.64,86
65421,14.75,0.18,1628,0.00,0.00,16,9.53,11.00,9.97,-1.49,0.64,86
65608,14.41,0.18,1629,0.00,0.00,16,9.53,11.00,10.08,-1.49,0.64,86
65780,14.25,0.18,1638,0.00,0.00,16,9.53,10.50,9.97,-1.49,0.64,86
65983,14.08,0.18,1632,0.00,0.00,16,9.53,11.50,10.08,-1.49,0.64,86
66155,14.08,0.18,1639,0.00,0.00,16,9.53,11.50,9.88,-1.49,0.64,86
66327,13.97,0.18,1642,0.00,0.00,16,9.53,10.50,9.88,-1.49,0.64,86
66521,14.01,0.18,1622,0.00,0.00,16,9.53,13.00,9.75,-1.49,0.64,86
66693,13.94,0.18,1634,0.00,0.00,16,9.53,10.50,9.93,-1.49,0.64,86
66880,14.15,0.19,1612,0.00,0.00,16,9.53,14.00,9.97,-1.49,0.64,86
67067,13.93,0.19,1585,0.00,0.00,16,9.53,16.50,10.17,-1.49,0.64,86
67240,14.07,0.20,1545,0.00,0.00,16,9.88,19.00,10.53,-1.49,0.66,86
67427,14.32,0.22,1526,0.00,0.00,16,10.23,20.00,10.94,-1.49,0.68,86
67614,14.00,0.22,1530,0.00,0.00,16,9.88,17.00,11.38,-1.49,0.68,86
67786,14.06,0.23,1546,0.00,0.00,16,9.88,14.00,11.65,-1.49,0.68,86
67977,14.15,0.20,1544,0.00,0.00,16,11.29,13.50,8.82,-1.49,0.68,86
68149,13.28,0.17,1422,0.00,0.00,16,14.80,14.00,8.14,-1.49,0.68,86
68337,12.68,0.20,1232,0.00,0.00,16,16.91,15.50,8.48,-1.49,0.70,86
68524,12.42,0.22,1165,0.00,0.00,16,20.43,19.00,8.44,-1.18,0.70,86
68696,11.98,0.21,1128,0.00,0.00,16,17.62,29.50,7.59,-1.18,0.64,86
68883,12.06,0.17,1310,0.00,0.00,16,11.29,8.00,6.33,-1.49,0.64,86
69071,12.21,0.17,1299,0.00,0.00,16,10.94,9.00,7.54,-1.49,0.64,86
69258,11.99,0.18,1312,0.00,0.00,16,10.59,8.00,7.70,-1.49,0.64,86
69430,12.65,0.18,1330,0.00,0.00,16,10.59,7.50,7.82,-1.49,0.64,86
69618,13.03,0.18,1333,0.00,0.00,16,10.59,8.50,8.06,-1.49,0.64,86
69790,13.47,0.19,1336,0.00,0.00,16,10.59,9.50,8.36,-1.49,0.66,86
69977,13.72,0.20,1290,0.00,0.00,16,10.94,13.00,8.87,-1.49,0.66,86
70164,13.51,0.21,1288,0.00,0.00,16,12.70,11.00,9.35,-1.49,0.70,86
73123,11.99,0.27,1040,0.00,0.00,16,27.81,25.00,9.39,-1.18,0.72,88
73299,12.24,0.25,1110,0.00,0.00,16,27.11,27.50,9.56,-1.18,0.72,88
73486,13.43,0.22,1244,0.00,0.00,16,17.97,15.50,6.73,-1.18,0.64,88
73673,13.47,0.16,1398,0.00,0.00,16,7.77,4.00,6.70,-1.49,0.62,88
73850,13.13,0.17,1321,0.00,0.00,16,7.77,2.50,7.66,-1.49,0.64,88
74037,13.02,0.18,1285,0.00,0.00,16,7.77,5.00,7.74,-1.49,0.64,88
74209,12.56,0.18,1293,0.00,0.00,16,7.77,5.50,7.78,-1.49,0.64,88
74397,12.49,0.18,1304,0.00,0.00,16,7.77,5.50,7.82,-1.49,0.64,88
74584,12.68,0.19,1297,0.00,0.00,16,7.77,7.00,8.19,-1.49,0.64,88
74756,12.90,0.20,1316,0.00,0.00,16,7.77,7.00,8.87,-1.49,0.64,88
74944,12.49,0.20,1342,0.00,0.00,16,7.77,4.50,9.04,-1.49,0.64,88
75131,12.35,0.22,1370,0.00,0.00,16,7.77,3.50,9.56,-1.49,0.64,88
75303,12.95,0.22,1365,0.00,0.00,16,7.77,5.00,10.17,-1.49,0.64,88
75491,13.71,0.23,1418,0.00,0.00,16,7.42,2.00,10.64,-1.49,0.64,88
78358,13.13,0.19,1722,0.00,0.00,16,8.83,8.00,11.29,-1.49,0.64,90
78545,13.74,0.19,1737,0.00,0.00,16,8.83,7.50,11.09,-1.49,0.64,90
78733,13.35,0.19,1728,0.00,0.00,16,8.83,9.00,11.05,-1.49,0.64,90
78909,13.06,0.19,1745,0.00,0.00,16,8.83,8.50,11.05,-1.49,0.64,90
79083,13.01,0.18,1734,0.00,0.00,16,8.83,10.50,10.38,-1.49,0.64,90
79270,12.76,0.18,1728,0.00,0.00,16,8.83,11.50,10.07,-1.49,0.64,90
79446,12.70,0.17,1737,0.00,0.00,16,8.83,10.50,10.08,-1.49,0.64,90
79633,12.93,0.18,1726,0.00,0.00,16,8.83,11.50,10.13,-1.49,0.64,90
79821,12.45,0.17,1718,0.00,0.00,16,8.83,12.50,9.74,-1.49,0.64,90
79993,13.00,0.18,1703,0.00,0.00,16,8.83,12.50,10.08,-1.49,0.64,90
80196,13.15,0.17,1715,0.00,0.00,16,8.83,12.50,9.79,-1.49,0.64,90
80372,13.04,0.17,1680,0.00,0.00,16,9.18,15.00,9.53,-1.49,0.64,90
80544,13.58,0.17,1683,0.00,0.00,16,9.18,14.00,9.70,-1.49,0.64,90
80731,13.47,0.17,1676,0.00,0.00,16,9.18,14.00,9.35,-1.49,0.64,90
80907,13.70,0.17,1671,0.00,0.00,16,9.18,14.00,9.44,-1.49,0.64,90
81095,13.77,0.17,1652,0.00,0.00,16,9.18,15.00,9.26,-1.49,0.64,90
81282,13.92,0.17,1655,0.00,0.00,16,9.18,13.50,9.48,-1.49,0.64,90
81454,13.90,0.17,1640,0.00,0.00,16,9.53,13.00,9.18,-1.49,0.64,90
81646,14.15,0.17,1617,0.00,0.00,16,9.53,16.00,9.26,-1.49,0.64,90
81826,14.00,0.17,1631,0.00,0.00,16,9.53,14.00,9.18,-1.49,0.64,90
81998,14.22,0.17,1610,0.00,0.00,16,9.53,15.50,9.09,-1.49,0.64,90
82190,14.63,0.17,1609,0.00,0.00,16,9.53,16.00,9.26,-1.49,0.64,90
82377,14.13,0.17,1605,0.00,0.00,16,9.53,14.00,9.04,-1.49,0.64,90
82549,14.27,0.17,1594,0.00,0.00,16,9.53,14.50,8.95,-1.49,0.64,90
82737,13.87,0.17,1585,0.00,0.00,16,9.88,15.00,9.35,-1.49,0.64,90
82924,14.34,0.17,1596,0.00,0.00,16,9.53,12.50,9.04,-1.49,0.64,90
83096,14.25,0.17,1592,0.00,0.00,16,9.88,12.50,9.09,-1.49,0.64,90
83284,14.41,0.17,1574,0.00,0.00,16,9.53,14.00,8.91,-1.49,0.64,90
83460,14.44,0.17,1578,0.00,0.00,16,9.88,14.00,9.04,-1.49,0.64,90
83648,14.39,0.17,1570,0.00,0.00,16,9.88,13.50,9.00,-1.49,0.64,91
83822,14.51,0.17,1562,0.00,0.00,16,9.88,14.00,8.91,-1.49,0.64,91
84009,14.54,0.18,1562,0.00,0.00,16,9.88,13.00,9.09,-1.49,0.64,91
84197,14.66,0.18,1553,0.00,0.00,16,9.88,15.50,9.13,-1.49,0.64,91
84369,15.13,0.18,1554,0.00,0.00,16,9.88,13.00,9.35,-1.49,0.64,91
84556,14.66,0.18,1544,0.00,0.00,16,9.88,14.00,9.26,-1.49,0.64,91
84744,14.48,0.18,1574,0.00,0.00,16,9.88,11.00,9.26,-1.49,0.64,91
84916,14.53,0.18,1571,0.00,0.00,16,9.88,11.00,9.39,-1.49,0.64,91
85103,14.37,0.18,1571,0.00,0.00,16,9.88,13.00,9.31,-1.49,0.64,91
85290,14.55,0.18,1559,0.00,0.00,16,9.88,13.00,9.39,-1.49,0.64,91
85483,14.60,0.18,1557,0.00,0.00,16,9.88,13.00,9.39,-1.49,0.64,91
85655,14.60,0.18,1558,0.00,0.00,16,9.88,13.00,9.53,-1.49,0.64,91
85844,14.41,0.18,1566,0.00,0.00,16,9.88,11.50,9.48,-1.49,0.64,91
86020,14.20,0.18,1573,0.00,0.00,16,9.88,11.50,9.53,-1.49,0.64,91
86207,14.36,0.18,1574,0.00,0.00,16,9.88,11.00,9.39,-1.49,0.64,91
86383,14.32,0.18,1564,0.00,0.00,16,9.88,12.50,9.44,-1.49,0.64,91
86586,14.34,0.18,1587,0.00,0.00,16,9.53,10.00,9.70,-1.49,0.64,91
86758,14.25,0.18,1592,0.00,0.00,16,9.53,10.50,9.66,-1.49,0.64,91
86930,13.96,0.18,1588,0.00,0.00,16,9.88,11.00,9.48,-1.49,0.64,91
87118,14.11,0.18,1588,0.00,0.00,16,9.53,11.00,9.44,-1.49,0.64,91
87305,13.90,0.18,1588,0.00,0.00,16,9.53,11.00,9.53,-1.49,0.64,91
87493,14.15,0.18,1576,0.00,0.00,16,9.88,12.50,9.48,-1.49,0.64,91
87665,14.12,0.18,1601,0.00,0.00,16,9.53,10.50,9.53,-1.49,0.64,91
87841,14.07,0.18,1568,0.00,0.00,16,9.88,13.50,9.56,-1.49,0.64,91
88030,14.20,0.18,1590,0.00,0.00,16,9.88,11.00,9.53,-1.49,0.64,91
88217,13.96,0.18,1585,0.00,0.00,16,9.88,11.50,9.35,-1.49,0.64,91
88389,13.86,0.18,1574,0.00,0.00,16,9.88,13.00,9.39,-1.49,0.64,91
88577,14.36,0.17,1571,0.00,0.00,16,9.88,12.00,9.18,-1.49,0.64,91
88764,14.34,0.18,1570,0.00,0.00,16,9.88,14.50,9.35,-1.49,0.64,91
88936,14.44,0.18,1578,0.00,0.00,16,9.88,11.50,9.43,-1.49,0.64,91
89129,14.27,0.18,1570,0.00,0.00,16,9.88,12.00,9.31,-1.49,0.64,91
89301,14.32,0.18,1578,0.00,0.00,16,9.88,11.00,9.35,-1.49,0.64,91
89488,14.39,0.18,1565,0.00,0.00,16,9.88,12.50,9.39,-1.49,0.64,91
89660,14.34,0.18,1574,0.00,0.00,16,9.88,13.00,9.26,-1.49,0.64,91
89848,14.46,0.18,1582,0.00,0.00,16,9.88,10.50,9.26,-1.49,0.64,93
90035,14.34,0.18,1570,0.00,0.00,16,9.88,12.00,9.48,-1.49,0.64,93
90207,14.25,0.18,1574,0.00,0.00,16,9.88,13.00,9.53,-1.49,0.64,93
90395,14.18,0.18,1576,0.00,0.00,16,9.88,11.00,9.66,-1.49,0.64,93
90582,13.98,0.18,1577,0.00,0.00,16,9.88,12.50,9.35,-1.49,0.64,93
90756,14.14,0.18,1579,0.00,0.00,16,9.88,11.50,9.44,-1.49,0.64,93
90943,14.23,0.18,1574,0.00,0.00,16,9.88,11.50,9.48,-1.49,0.64,93
91130,14.22,0.18,1562,0.00,0.00,16,9.88,13.00,9.35,-1.49,0.64,93
91302,14.32,0.18,1571,0.00,0.00,16,9.88,11.50,9.35,-1.49,0.64,93
91490,14.64,0.18,1578,0.00,0.00,16,9.88,11.50,9.39,-1.49,0.64,93
91677,14.27,0.18,1580,0.00,0.00,16,9.88,11.00,9.22,-1.49,0.64,93
91849,14.66,0.18,1576,0.00,0.00,16,9.88,12.00,9.26,-1.49,0.64,93
94674,14.39,0.18,1578,0.00,0.00,16,9.88,11.50,9.35,-1.49,0.64,93
94846,14.36,0.18,1560,0.00,0.00,16,9.88,13.00,9.26,-1.49,0.64,93
95033,14.51,0.18,1570,0.00,0.00,16,9.88,12.00,9.26,-1.49,0.64,93
95221,14.44,0.18,1560,0.00,0.00,16,9.88,13.00,9.18,-1.49,0.64,93
95393,14.69,0.18,1571,0.00,0.00,16,9.88,12.50,9.26,-1.49,0.64,93
95596,14.48,0.18,1578,0.00,0.00,16,9.88,11.00,9.18,-1.49,0.64,93
95768,14.36,0.18,1560,0.00,0.00,16,9.88,13.00,9.26,-1.49,0.64,93
95939,14.41,0.18,1572,0.00,0.00,16,9.88,11.50,9.22,-1.49,0.64,93
96127,14.42,0.18,1559,0.00,0.00,16,9.88,13.00,9.18,-1.49,0.64,93
96314,14.41,0.18,1582,0.00,0.00,16,9.88,11.50,9.18,-1.49,0.64,95
96486,14.41,0.18,1575,0.00,0.00,16,9.88,10.50,9.35,-1.49,0.64,95
96674,14.53,0.18,1567,0.00,0.00,16,9.88,12.50,9.26,-1.49,0.64,95
96861,14.20,0.18,1578,0.00,0.00,16,9.88,11.50,9.22,-1.49,0.64,95
97048,14.32,0.18,1579,0.00,0.00,16,9.53,11.50,9.44,-1.49,0.64,95
97220,14.08,0.18,1577,0.00,0.00,16,9.88,11.50,9.26,-1.49,0.64,95
97408,13.83,0.18,1570,0.00,0.00,16,9.88,12.50,9.22,-1.49,0.64,95
100256,14.37,0.17,1538,0.00,0.00,16,9.88,13.50,8.91,-1.49,0.64,95
100444,14.62,0.17,1546,0.00,0.00,16,9.88,12.00,8.69,-1.49,0.64,95
100616,14.17,0.17,1551,0.00,0.00,16,9.88,11.50,9.00,-1.49,0.64,95
100803,14.30,0.17,1549,0.00,0.00,16,9.88,12.00,8.82,-1.49,0.64,95
100975,13.98,0.17,1546,0.00,0.00,16,9.88,11.50,8.82,-1.49,0.64,95
101163,14.25,0.17,1534,0.00,0.00,16,10.23,13.00,8.82,-1.49,0.64,95
101350,14.58,0.17,1536,0.00,0.00,16,10.23,12.50,8.78,-1.49,0.64,95
101522,14.72,0.17,1517,0.00,0.00,16,9.88,14.50,8.82,-1.49,0.64,95
101709,14.55,0.17,1527,0.00,0.00,16,10.23,13.00,8.95,-1.49,0.64,95
101897,14.55,0.17,1532,0.00,0.00,16,9.88,12.00,8.87,-1.49,0.64,95
102069,14.44,0.18,1533,0.00,0.00,16,9.88,11.50,9.04,-1.49,0.64,95
102256,14.39,0.18,1543,0.00,0.00,16,10.23,13.00,9.13,-1.49,0.64,95
102444,14.36,0.17,1538,0.00,0.00,16,9.88,11.50,8.91,-1.49,0.64,97
102616,14.25,0.18,1548,0.00,0.00,16,9.88,10.50,9.09,-1.49,0.64,97
102803,14.46,0.17,1552,0.00,0.00,16,9.88,10.50,9.04,-1.49,0.64,97
102990,14.53,0.18,1541,0.00,0.00,16,9.88,11.50,9.04,-1.49,0.64,97
103162,14.27,0.18,1540,0.00,0.00,16,9.88,12.00,9.18,-1.49,0.64,97
103350,14.20,0.18,1550,0.00,0.00,16,9.88,11.50,9.04,-1.49,0.64,97
103522,14.27,0.18,1554,0.00,0.00,16,9.88,11.50,9.09,-1.49,0.64,97
103709,14.14,0.18,1562,0.00,0.00,16,9.88,10.50,9.18,-1.49,0.64,97
103897,14.04,0.18,1560,0.00,0.00,16,9.88,11.50,9.18,-1.49,0.64,97
104084,14.16,0.17,1568,0.00,0.00,16,9.88,10.50,9.18,-1.49,0.64,97
104256,13.96,0.17,1548,0.00,0.00,16,9.88,12.50,8.95,-1.49,0.64,97
104444,14.44,0.18,1542,0.00,0.00,16,9.88,13.00,9.00,-1.49,0.64,97
104631,14.55,0.17,1550,0.00,0.00,16,9.88,12.50,8.91,-1.49,0.64,97
104803,14.43,0.17,1560,0.00,0.00,16,9.88,11.00,9.04,-1.49,0.64,97
104990,14.69,0.18,1557,0.00,0.00,16,9.88,11.50,9.09,-1.49,0.64,97
105178,14.56,0.17,1574,0.00,0.00,16,9.88,10.00,9.00,-1.49,0.64,97
105350,14.11,0.17,1564,0.00,0.00,16,9.88,11.50,9.00,-1.49,0.64,97
105537,14.24,0.18,1552,0.00,0.00,16,9.88,13.00,9.09,-1.49,0.64,97
105709,14.58,0.18,1540,0.00,0.00,16,9.88,14.00,9.00,-1.49,0.64,97
105897,14.11,0.17,1549,0.00,0.00,16,9.88,13.00,8.91,-1.49,0.64,97
106084,14.08,0.17,1560,0.00,0.00,16,9.88,10.50,9.04,-1.49,0.64,97
106256,14.30,0.18,1546,0.00,0.00,16,9.88,12.50,9.00,-1.49,0.64,97
106443,14.41,0.18,1556,0.00,0.00,16,9.88,10.00,8.91,-1.49,0.64,97
106631,14.27,0.17,1538,0.00,0.00,16,9.88,13.00,8.82,-1.49,0.64,97
106803,14.37,0.18,1545,0.00,0.00,16,9.88,12.00,9.18,-1.49,0.64,97
106990,14.46,0.17,1546,0.00,0.00,16,9.88,10.50,8.82,-1.49,0.64,97
107178,14.35,0.17,1556,0.00,0.00,16,9.88,11.00,8.95,-1.49,0.64,97
107354,14.34,0.17,1554,0.00,0.00,16,9.88,11.50,8.69,-1.49,0.64,97
107542,14.41,0.17,1544,0.00,0.00,16,9.88,12.00,8.91,-1.49,0.64,97
107714,14.59,0.18,1536,0.00,0.00,16,9.88,13.00,8.87,-1.49,0.64,97
107917,14.60,0.17,1543,0.00,0.00,16,9.88,14.00,8.87,-1.49,0.64,99
108089,14.58,0.17,1541,0.00,0.00,16,9.88,11.50,8.74,-1.49,0.64,99
108276,14.48,0.17,1524,0.00,0.00,16,9.88,13.50,8.82,-1.49,0.64,99
108448,14.48,0.17,1538,0.00,0.00,16,9.88,11.50,8.91,-1.49,0.64,99
108635,14.48,0.17,1530,0.00,0.00,16,9.88,12.50,8.78,-1.49,0.64,99
108807,14.25,0.17,1551,0.00,0.00,16,9.88,10.50,8.91,-1.49,0.64,99
108995,14.22,0.17,1543,0.00,0.00,16,9.88,11.50,8.95,-1.49,0.64,99
109182,14.44,0.17,1548,0.00,0.00,16,9.88,11.00,8.74,-1.49,0.64,99
109354,14.37,0.17,1541,0.00,0.00,16,9.88,11.50,8.82,-1.49,0.64,99
109546,14.41,0.17,1549,0.00,0.00,16,9.88,12.50,8.78,-1.49,0.64,99
109734,14.48,0.18,1526,0.00,0.00,16,9.88,13.00,8.95,-1.49,0.64,99
109906,14.39,0.18,1534,0.00,0.00,16,9.88,12.00,8.95,-1.49,0.64,99
110109,13.79,0.17,1528,0.00,0.00,16,10.23,13.00,8.82,-1.49,0.64,99
110281,14.28,0.17,1523,0.00,0.00,16,9.88,13.00,8.78,-1.49,0.64,99
110468,14.15,0.17,1541,0.00,0.00,16,10.23,11.00,8.87,-1.49,0.64,99
110658,13.90,0.17,1523,0.00,0.00,16,9.88,11.50,8.74,-1.49,0.64,99
110835,14.44,0.18,1538,0.00,0.00,16,9.88,11.00,8.95,-1.49,0.64,99
111022,14.20,0.17,1545,0.00,0.00,16,9.88,10.50,8.95,-1.49,0.64,99
111194,14.10,0.17,1549,0.00,0.00,16,9.88,10.50,9.00,-1.49,0.64,99
111382,14.10,0.17,1543,0.00,0.00,16,9.88,11.00,9.00,-1.49,0.64,99
111558,14.36,0.17,1520,0.00,0.00,16,10.23,13.50,8.87,-1.49,0.64,99
111746,14.51,0.17,1529,0.00,0.00,16,10.23,12.50,8.82,-1.49,0.64,99
111933,14.39,0.17,1522,0.00,0.00,16,9.88,13.00,8.87,-1.49,0.64,99
112121,14.36,0.17,1534,0.00,0.00,16,10.23,11.50,8.65,-1.49,0.64,99
112293,14.55,0.17,1533,0.00,0.00,16,9.88,10.50,8.82,-1.49,0.64,99
112480,14.58,0.17,1540,0.00,0.00,16,9.88,11.00,8.87,-1.49,0.64,99
112652,14.36,0.17,1543,0.00,0.00,16,9.88,10.50,9.00,-1.49,0.64,99
112840,14.40,0.18,1529,0.00,0.00,16,9.88,13.00,8.95,-1.49,0.64,99
113027,14.27,0.17,1554,0.00,0.00,16,9.88,10.00,8.87,-1.49,0.64,99
113199,14.12,0.17,1522,0.00,0.00,16,10.23,14.00,8.82,-1.49,0.64,99
113402,14.48,0.17,1526,0.00,0.00,16,9.88,13.00,8.69,-1.49,0.64,100
113574,14.48,0.17,1530,0.00,0.00,16,10.23,12.00,8.82,-1.49,0.64,100
113761,14.50,0.17,1534,0.00,0.00,16,9.88,11.50,8.82,-1.49,0.64,100
116594,14.65,0.17,1525,0.00,0.00,16,9.88,13.00,8.78,-1.49,0.64,100
116775,14.44,0.17,1528,0.00,0.00,16,9.88,12.50,8.65,-1.49,0.64,100
116947,14.32,0.17,1514,0.00,0.00,16,10.23,14.00,8.82,-1.49,0.64,100
117134,14.51,0.17,1535,0.00,0.00,16,9.88,11.00,8.74,-1.49,0.64,100
117322,14.25,0.17,1538,0.00,0.00,16,9.88,11.00,8.78,-1.49,0.64,100
117494,14.32,0.17,1536,0.00,0.00,16,10.23,11.00,8.60,-1.49,0.64,100
117681,14.69,0.17,1538,0.00,0.00,16,9.88,11.00,8.69,-1.49,0.64,100
117868,14.56,0.17,1534,0.00,0.00,16,10.23,12.50,8.60,-1.49,0.64,100
118045,14.39,0.17,1517,0.00,0.00,16,10.23,13.50,8.69,-1.49,0.64,100
118219,14.41,0.17,1531,0.00,0.00,16,9.88,11.50,8.69,-1.49,0.64,100
118406,14.44,0.17,1531,0.00,0.00,16,9.88,11.50,8.82,-1.49,0.64,100
118594,14.22,0.18,1536,0.00,0.00,16,9.88,11.00,9.00,-1.49,0.64,100
118781,14.18,0.17,1546,0.00,0.00,16,9.88,10.50,8.87,-1.49,0.64,100
118958,14.08,0.17,1537,0.00,0.00,16,9.88,11.50,8.69,-1.49,0.64,102
119145,14.10,0.17,1534,0.00,0.00,16,10.23,11.50,8.74,-1.49,0.64,102
119317,14.39,0.17,1524,0.00,0.00,16,9.88,13.00,8.74,-1.49,0.64,102
122176,14.39,0.17,1527,0.00,0.00,16,10.23,11.50,8.51,-1.49,0.64,102
122369,14.34,0.17,1510,0.00,0.00,16,9.88,13.00,8.74,-1.49,0.64,102
122541,14.43,0.17,1522,0.00,0.00,16,10.23,12.00,8.78,-1.49,0.64,102
122729,14.44,0.17,1516,0.00,0.00,16,10.23,13.00,8.65,-1.49,0.64,102
122901,14.44,0.17,1522,0.00,0.00,16,10.23,12.50,8.39,-1.49,0.64,102
123088,14.58,0.17,1527,0.00,0.00,16,10.23,11.50,8.65,-1.49,0.64,102
123275,14.70,0.17,1524,0.00,0.00,16,10.23,11.50,8.56,-1.49,0.64,102
123463,14.39,0.17,1522,0.00,0.00,16,10.23,12.00,8.65,-1.49,0.64,102
123650,14.36,0.17,1531,0.00,0.00,16,10.23,10.50,8.52,-1.49,0.64,102
123827,14.46,0.18,1517,0.00,0.00,16,10.23,12.00,8.82,-1.49,0.64,102
124004,14.63,0.17,1520,0.00,0.00,16,10.23,12.00,8.61,-1.49,0.64,102
124191,14.32,0.17,1530,0.00,0.00,16,10.23,10.50,8.56,-1.49,0.64,102
124363,13.95,0.17,1516,0.00,0.00,16,10.23,12.50,8.47,-1.49,0.64,104
124554,14.55,0.17,1520,0.00,0.00,16,10.23,11.50,8.52,-1.49,0.64,104
124726,14.48,0.17,1514,0.00,0.00,16,10.23,12.00,8.47,-1.49,0.64,104
124913,14.69,0.17,1524,0.00,0.00,16,10.23,11.00,8.47,-1.49,0.64,104
125101,14.53,0.17,1506,0.00,0.00,16,10.23,13.00,8.52,-1.49,0.64,104
125288,14.44,0.17,1515,0.00,0.00,16,10.23,12.00,8.44,-1.49,0.64,104
125460,14.51,0.17,1500,0.00,0.00,16,10.23,14.00,8.61,-1.49,0.64,104
125647,14.70,0.17,1515,0.00,0.00,16,10.23,11.50,8.44,-1.49,0.64,104
125824,14.46,0.17,1496,0.00,0.00,16,10.23,13.50,8.60,-1.49,0.64,104
126011,14.51,0.17,1517,0.00,0.00,16,10.23,11.50,8.65,-1.49,0.64,104
126183,14.51,0.17,1508,0.00,0.00,16,10.23,12.50,8.39,-1.49,0.64,104
126375,14.42,0.17,1513,0.00,0.00,16,10.23,11.50,8.47,-1.49,0.64,104
126547,14.41,0.17,1528,0.00,0.00,16,10.23,12.00,8.65,-1.49,0.64,104
126739,14.48,0.17,1529,0.00,0.00,16,9.88,11.50,8.56,-1.49,0.64,104
126911,14.34,0.17,1528,0.00,0.00,16,10.23,12.00,8.60,-1.49,0.64,104
127091,14.27,0.17,1524,0.00,0.00,16,10.23,11.00,8.52,-1.49,0.64,104
127279,14.34,0.17,1528,0.00,0.00,16,9.88,11.00,8.47,-1.49,0.64,104
